,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2000-01,27.0,SEA,NBA,PF,34.0,305.0,6.4,0.399,0.025,0.43,4.5,12.7,8.7,1.4,1.0,4.3,11.3,15.7,,-0.3,0.2,-0.1,-0.012,,-5.3,-0.6,-5.9,-0.3
1,2002-03,29.0,BOS,NBA,PF,7.0,24.0,1.2,0.434,0.25,1.0,0.0,4.8,2.4,7.0,0.0,0.0,14.8,13.1,,0.0,0.0,0.0,-0.051,,-6.3,-2.5,-8.8,0.0
2,Career,,,NBA,,41.0,329.0,6.0,0.401,0.036,0.458,4.2,12.2,8.2,1.8,1.0,4.0,11.5,15.5,,-0.3,0.2,-0.1,-0.015,,-5.3,-0.8,-6.1,-0.3
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,SEA,NBA,,34.0,305.0,6.4,0.399,0.025,0.43,4.5,12.7,8.7,1.4,1.0,4.3,11.3,15.7,,-0.3,0.2,-0.1,-0.012,,-5.3,-0.6,-5.9,-0.3
5,1 season,,BOS,NBA,,7.0,24.0,1.2,0.434,0.25,1.0,0.0,4.8,2.4,7.0,0.0,0.0,14.8,13.1,,0.0,0.0,0.0,-0.051,,-6.3,-2.5,-8.8,0.0
