,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1986-87,24.0,CHI,NBA,PF,80.0,1751.0,13.4,0.498,0.017,0.285,9.8,14.4,12.1,8.4,1.3,2.3,11.0,18.5,,1.4,2.0,3.3,0.091,,-1.4,-0.5,-1.9,0.1
1,1987-88,25.0,CHI,NBA,SF,82.0,2212.0,10.7,0.496,0.01,0.22,5.6,7.4,6.5,8.9,0.8,1.8,10.4,17.0,,1.3,2.0,3.3,0.071,,-1.4,-0.6,-2.0,0.0
2,1988-89,26.0,CHI,NBA,PF,80.0,1732.0,10.6,0.529,0.013,0.212,5.9,9.2,7.6,7.7,1.0,2.4,12.2,14.7,,1.3,1.4,2.6,0.073,,-1.6,-0.1,-1.7,0.1
3,1989-90,27.0,TOT,NBA,PF,59.0,700.0,9.2,0.461,0.02,0.287,6.3,8.8,7.5,6.5,1.2,2.0,13.9,20.1,,-0.3,0.4,0.2,0.011,,-2.8,-1.1,-3.9,-0.3
4,1989-90,27.0,SEA,NBA,PF,45.0,587.0,9.9,0.483,0.015,0.308,6.0,8.1,7.0,7.5,0.9,2.1,13.1,18.4,,0.2,0.3,0.5,0.038,,-1.9,-0.8,-2.7,-0.1
5,1989-90,27.0,MIN,NBA,PF,14.0,113.0,6.0,0.383,0.036,0.214,8.0,12.5,10.1,1.5,2.8,1.8,16.4,28.6,,-0.4,0.1,-0.3,-0.127,,-7.5,-2.4,-10.0,-0.2
6,1991-92,29.0,DET,NBA,PF,43.0,226.0,13.7,0.513,0.011,0.295,7.6,13.4,10.5,9.9,0.2,2.8,13.1,22.2,,0.1,0.3,0.4,0.084,,-1.6,0.0,-1.6,0.0
7,1992-93,30.0,MIN,NBA,PF,54.0,533.0,8.4,0.459,0.008,0.3,6.1,12.5,9.4,12.8,0.6,1.3,15.5,14.5,,-0.1,0.1,0.0,0.004,,-2.5,-1.7,-4.2,-0.3
8,Career,,,NBA,,398.0,7154.0,11.1,0.498,0.013,0.251,6.9,10.2,8.6,8.6,1.0,2.1,11.7,17.1,,3.7,6.2,9.8,0.066,,-1.7,-0.6,-2.2,-0.4
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3 seasons,,CHI,NBA,,242.0,5695.0,11.5,0.506,0.013,0.24,7.0,10.1,8.5,8.4,1.0,2.2,11.1,16.7,,3.9,5.3,9.2,0.078,,-1.5,-0.4,-1.9,0.2
11,2 seasons,,MIN,NBA,,68.0,646.0,8.0,0.437,0.016,0.274,6.5,12.5,9.5,10.8,1.0,1.4,15.8,17.0,,-0.5,0.3,-0.3,-0.019,,-3.3,-1.8,-5.2,-0.5
12,1 season,,SEA,NBA,,45.0,587.0,9.9,0.483,0.015,0.308,6.0,8.1,7.0,7.5,0.9,2.1,13.1,18.4,,0.2,0.3,0.5,0.038,,-1.9,-0.8,-2.7,-0.1
13,1 season,,DET,NBA,,43.0,226.0,13.7,0.513,0.011,0.295,7.6,13.4,10.5,9.9,0.2,2.8,13.1,22.2,,0.1,0.3,0.4,0.084,,-1.6,0.0,-1.6,0.0
