,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1953-54,25.0,FTW,NBA,SF,63.0,1489.0,19.7,0.484,0.417,,,,,,3.4,1.8,5.3,0.17,
1,1954-55,26.0,FTW,NBA,SF,60.0,2150.0,19.4,0.492,0.479,,,,,,4.9,2.7,7.6,0.17,
2,1955-56,27.0,FTW,NBA,SF,71.0,2353.0,20.0,0.48,0.461,,,,,,4.6,2.8,7.5,0.152,
3,1956-57,28.0,FTW,NBA,SF,72.0,2691.0,22.0,0.498,0.502,,,,,,8.0,2.1,10.0,0.179,
4,1957-58,29.0,DET,NBA,SF,72.0,2843.0,23.3,0.505,0.498,,,,,,10.2,2.2,12.3,0.208,
5,1958-59,30.0,TOT,NBA,SF,61.0,1839.0,20.5,0.495,0.391,,,,,,5.0,1.8,6.8,0.177,
6,1958-59,30.0,DET,NBA,SF,46.0,1419.0,20.5,0.488,0.375,,,,,,3.6,1.4,5.0,0.168,
7,1958-59,30.0,SYR,NBA,SF,15.0,420.0,20.5,0.525,0.457,,,,,,1.4,0.4,1.8,0.207,
8,1959-60,31.0,SYR,NBA,SF,73.0,2402.0,18.2,0.522,0.388,,,,,,6.9,2.1,9.0,0.179,
9,Career,,,NBA,,472.0,15767.0,20.6,0.499,0.454,,,,,,43.0,15.5,58.5,0.178,
10,,,,,,,,,,,,,,,,,,,,
11,6 seasons,,"FTW,DET",NBA,,384.0,12945.0,21.1,0.494,0.466,,,,,,34.7,13.0,47.7,0.177,
12,2 seasons,,SYR,NBA,,88.0,2822.0,18.6,0.523,0.397,,,,,,8.3,2.5,10.8,0.183,
