,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1968-69,22.0,MNP,ABA,,2,15,5.9,0.436,0.0,0.333,,,8.9,0.0,12.7,18.6,,0.0,0.0,0.0,0.019,
1,Career,,,ABA,,2,15,5.9,0.436,0.0,0.333,,,8.9,0.0,12.7,18.6,,0.0,0.0,0.0,0.019,
