,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1986-87,23.0,LAL,NBA,SF,32.0,219.0,18.8,0.576,0.021,0.563,12.6,14.2,13.5,10.0,3.5,0.8,16.7,26.6,,0.4,0.4,0.7,0.158,,-0.9,0.5,-0.4,0.1
1,1987-88,24.0,NJN,NBA,SF,20.0,308.0,10.4,0.461,0.037,0.172,7.3,10.9,9.0,8.3,2.5,2.2,16.8,23.7,,-0.5,0.3,-0.1,-0.021,,-3.8,-0.4,-4.3,-0.2
2,1988-89,25.0,POR,NBA,SF,67.0,811.0,15.7,0.509,0.071,0.275,8.2,9.6,8.8,10.8,2.6,0.2,11.6,26.3,,0.7,0.8,1.5,0.087,,-0.4,-1.0,-1.4,0.1
3,1989-90,26.0,MIN,NBA,SF,11.0,91.0,16.9,0.46,0.016,0.361,9.9,16.9,13.2,8.8,3.5,0.0,10.2,38.1,,-0.1,0.1,0.0,0.014,,-0.9,-1.1,-2.0,0.0
4,Career,,,NBA,,130.0,1429.0,15.1,0.506,0.054,0.301,8.8,11.0,9.9,10.0,2.8,0.7,13.2,26.5,,0.5,1.6,2.1,0.07,,-1.2,-0.7,-1.9,0.0
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1 season,,POR,NBA,,67.0,811.0,15.7,0.509,0.071,0.275,8.2,9.6,8.8,10.8,2.6,0.2,11.6,26.3,,0.7,0.8,1.5,0.087,,-0.4,-1.0,-1.4,0.1
7,1 season,,LAL,NBA,,32.0,219.0,18.8,0.576,0.021,0.563,12.6,14.2,13.5,10.0,3.5,0.8,16.7,26.6,,0.4,0.4,0.7,0.158,,-0.9,0.5,-0.4,0.1
8,1 season,,NJN,NBA,,20.0,308.0,10.4,0.461,0.037,0.172,7.3,10.9,9.0,8.3,2.5,2.2,16.8,23.7,,-0.5,0.3,-0.1,-0.021,,-3.8,-0.4,-4.3,-0.2
9,1 season,,MIN,NBA,,11.0,91.0,16.9,0.46,0.016,0.361,9.9,16.9,13.2,8.8,3.5,0.0,10.2,38.1,,-0.1,0.1,0.0,0.014,,-0.9,-1.1,-2.0,0.0
