,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23,OBPM,DBPM,BPM,VORP
0,1975-76,21.0,GSW,NBA,SG,32.0,153.0,25.0,0.536,0.298,10.2,8.6,9.4,17.9,2.9,2.7,,,,0.4,0.3,0.6,0.196,,0.9,1.1,2.0,0.3
1,1976-77,22.0,NYN,NBA,SG,52.0,1481.0,18.2,0.487,0.31,4.4,6.3,5.3,12.3,2.4,1.0,,,,0.5,1.4,1.9,0.063,,0.9,-0.4,0.5,0.9
2,1977-78,23.0,NJN,NBA,SG,15.0,343.0,13.3,0.501,0.193,5.7,8.6,7.1,15.6,2.8,2.0,20.9,22.1,,-0.1,0.4,0.3,0.042,,-1.6,1.0,-0.6,0.1
3,1978-79,24.0,DET,NBA,SG,4.0,28.0,23.8,0.483,0.375,10.8,11.5,11.1,19.8,8.0,0.0,9.7,28.1,,0.1,0.1,0.1,0.221,,-3.4,1.1,-2.3,0.1
4,Career,,,NBA,,103.0,2005.0,18.0,0.493,0.295,5.1,6.9,6.0,13.4,2.6,1.3,19.9,22.6,,0.8,2.2,3.0,0.072,,0.4,0.0,0.4,1.4
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,"NYN,NJN",NBA,,67.0,1824.0,17.3,0.489,0.294,4.6,6.7,5.6,12.9,2.5,1.2,20.9,22.1,,0.4,1.8,2.2,0.059,,0.4,-0.1,0.3,1.1
7,1 season,,GSW,NBA,,32.0,153.0,25.0,0.536,0.298,10.2,8.6,9.4,17.9,2.9,2.7,,,,0.4,0.3,0.6,0.196,,0.9,1.1,2.0,0.3
8,1 season,,DET,NBA,,4.0,28.0,23.8,0.483,0.375,10.8,11.5,11.1,19.8,8.0,0.0,9.7,28.1,,0.1,0.1,0.1,0.221,,-3.4,1.1,-2.3,0.1
