,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1970-71,22.0,TOT,ABA,C,42.0,555.0,14.9,0.457,0.049,0.245,,,18.1,8.2,14.0,19.9,,-0.2,0.7,0.5,0.042,
1,1970-71,22.0,DNR,ABA,C,35.0,462.0,15.5,0.447,0.053,0.246,,,18.4,8.4,12.2,19.8,,-0.3,0.6,0.3,0.033,
2,1970-71,22.0,KEN,ABA,C,7.0,93.0,11.9,0.512,0.026,0.237,,,16.8,6.9,22.2,20.6,,0.1,0.1,0.2,0.084,
3,Career,,,ABA,,42.0,555.0,14.9,0.457,0.049,0.245,,,18.1,8.2,14.0,19.9,,-0.2,0.7,0.5,0.042,
4,,,,,,,,,,,,,,,,,,,,,,,
5,1 season,,DNR,ABA,,35.0,462.0,15.5,0.447,0.053,0.246,,,18.4,8.4,12.2,19.8,,-0.3,0.6,0.3,0.033,
6,1 season,,KEN,ABA,,7.0,93.0,11.9,0.512,0.026,0.237,,,16.8,6.9,22.2,20.6,,0.1,0.1,0.2,0.084,
