,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,24.0,BOS,NBA,SF,51.0,475.0,9.0,0.378,,0.269,,,,7.3,,,,-1.3,0.7,-0.5,-0.055,
1,1968-69,25.0,KEN,ABA,SF,29.0,449.0,12.1,0.416,0.014,0.333,,,11.3,11.4,13.8,23.4,,-0.6,0.6,0.0,-0.001,
2,Career,,,TOT,,80.0,924.0,10.5,0.396,0.006,0.298,,,11.3,9.3,13.8,23.4,,-1.9,1.3,-0.6,-0.029,
3,,,,NBA,,51.0,475.0,9.0,0.378,,0.269,,,,7.3,,,,-1.3,0.7,-0.5,-0.055,
4,,,,ABA,,29.0,449.0,12.1,0.416,0.014,0.333,,,11.3,11.4,13.8,23.4,,-0.6,0.6,0.0,-0.001,
5,,,,,,,,,,,,,,,,,,,,,,,
6,1 season,,BOS,NBA,,51.0,475.0,9.0,0.378,,0.269,,,,7.3,,,,-1.3,0.7,-0.5,-0.055,
7,1 season,,KEN,ABA,,29.0,449.0,12.1,0.416,0.014,0.333,,,11.3,11.4,13.8,23.4,,-0.6,0.6,0.0,-0.001,
