,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 16,OWS,DWS,WS,WS/48,Unnamed: 21,OBPM,DBPM,BPM,VORP
0,1974-75,22.0,SEA,NBA,SG,58,666,12.2,0.458,0.169,1.8,7.3,4.5,10.2,1.6,0.3,,0.1,0.4,0.5,0.033,,-1.7,-1.4,-3.1,-0.2
1,1975-76,23.0,SEA,NBA,SG,49,339,13.7,0.464,0.309,2.4,5.9,4.1,11.3,1.4,0.2,,0.2,0.2,0.3,0.049,,-1.2,-1.8,-2.9,-0.1
2,Career,,,NBA,,107,1005,12.7,0.461,0.218,2.0,6.8,4.4,10.5,1.5,0.3,,0.3,0.5,0.8,0.039,,-1.5,-1.5,-3.0,-0.3
