,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1998-99,23.0,TOR,NBA,PF,8.0,28.0,7.8,0.619,0.0,0.25,0.0,4.2,2.1,0.0,1.9,0.0,25.3,19.2,,0.0,0.0,0.0,-0.036,,-4.8,-2.7,-7.5,0.0
1,1999-00,24.0,TOR,NBA,PF,5.0,12.0,9.7,0.515,0.167,0.667,0.0,19.3,9.3,0.0,4.3,5.9,27.9,39.7,,0.0,0.0,0.0,-0.094,,-10.6,1.2,-9.4,0.0
2,2001-02,26.0,MIA,NBA,C,21.0,319.0,9.3,0.466,0.0,0.386,7.0,20.4,13.7,4.3,0.9,2.4,15.6,18.2,,-0.2,0.5,0.3,0.044,,-4.7,0.8,-3.9,-0.2
3,2002-03,27.0,MIA,NBA,PF,23.0,223.0,3.8,0.412,0.017,0.254,4.0,14.4,9.1,2.3,1.2,2.1,17.6,16.8,,-0.4,0.3,-0.2,-0.037,,-7.6,0.1,-7.5,-0.3
4,2004-05,29.0,SAS,NBA,PF,23.0,244.0,8.7,0.412,0.038,0.35,8.6,18.2,13.4,5.2,0.7,3.3,13.2,20.3,,-0.3,0.5,0.2,0.038,,-5.9,-0.1,-6.0,-0.2
5,2005-06,30.0,SAS,NBA,PF,25.0,181.0,17.9,0.531,0.042,0.169,8.0,19.8,14.0,7.0,1.5,2.8,8.4,22.0,,0.2,0.4,0.6,0.156,,-1.1,1.0,-0.1,0.1
6,2006-07,31.0,PHO,NBA,PF,3.0,17.0,6.7,0.436,0.167,0.333,0.0,19.6,10.3,0.0,0.0,4.1,0.0,18.2,,0.0,0.0,0.0,0.043,,-7.5,-0.6,-8.1,0.0
7,2007-08,32.0,PHO,NBA,C,19.0,130.0,16.1,0.574,0.093,0.442,8.5,21.7,15.6,4.5,1.1,5.0,13.5,20.4,,0.1,0.2,0.3,0.121,,-3.2,1.1,-2.1,0.0
8,2008-09,33.0,NOH,NBA,C,60.0,838.0,8.8,0.521,0.061,0.267,9.0,18.0,13.5,2.6,0.5,3.3,16.0,12.6,,0.2,1.0,1.2,0.067,,-4.4,-0.4,-4.8,-0.6
9,2009-10,34.0,NOH,NBA,C,14.0,75.0,9.0,0.49,0.0,0.625,21.5,14.3,18.0,3.6,0.0,3.0,16.4,7.4,,0.1,0.0,0.2,0.104,,-3.9,-1.3,-5.2,-0.1
10,2010-11,35.0,POR,NBA,C,29.0,208.0,4.9,0.473,0.045,0.182,9.0,14.8,11.8,2.9,0.8,2.0,18.8,13.1,,-0.1,0.2,0.1,0.019,,-7.3,-0.8,-8.1,-0.3
11,Career,,,NBA,,230.0,2275.0,9.1,0.488,0.043,0.299,8.3,17.8,13.1,3.6,0.8,3.0,15.1,16.0,,-0.5,3.1,2.6,0.055,,-4.9,-0.1,-5.0,-1.7
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2 seasons,,NOH,NBA,,74.0,913.0,8.8,0.519,0.058,0.283,10.0,17.7,13.9,2.7,0.4,3.3,16.0,12.2,,0.3,1.0,1.3,0.07,,-4.4,-0.5,-4.9,-0.7
14,2 seasons,,SAS,NBA,,48.0,425.0,12.7,0.466,0.04,0.265,8.4,18.9,13.7,6.0,1.0,3.1,11.1,21.0,,-0.1,0.8,0.8,0.088,,-3.9,0.4,-3.5,-0.2
15,2 seasons,,MIA,NBA,,44.0,542.0,7.0,0.445,0.007,0.333,5.8,17.9,11.8,3.5,1.0,2.3,16.4,17.7,,-0.7,0.8,0.1,0.01,,-5.9,0.5,-5.4,-0.5
16,1 season,,POR,NBA,,29.0,208.0,4.9,0.473,0.045,0.182,9.0,14.8,11.8,2.9,0.8,2.0,18.8,13.1,,-0.1,0.2,0.1,0.019,,-7.3,-0.8,-8.1,-0.3
17,2 seasons,,PHO,NBA,,22.0,147.0,15.0,0.558,0.102,0.429,7.5,21.5,15.0,4.0,1.0,4.9,12.1,20.2,,0.1,0.2,0.3,0.112,,-3.7,0.9,-2.8,0.0
18,2 seasons,,TOR,NBA,,13.0,40.0,8.3,0.571,0.071,0.429,0.0,8.7,4.2,0.0,2.6,1.8,26.5,25.4,,-0.1,0.0,0.0,-0.053,,-6.5,-1.5,-8.0,-0.1
