,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2019-20,26.0,GSW,NBA,SG,13.0,272.0,9.4,0.529,0.365,0.079,3.5,17.8,10.4,13.8,2.3,1.7,19.7,12.7,,-0.1,0.2,0.2,0.03,,-4.1,0.5,-3.6,-0.1
1,2020-21,27.0,GSW,NBA,SG,53.0,1107.0,12.6,0.676,0.44,0.148,2.8,19.5,11.3,18.1,1.7,2.1,21.5,11.0,,1.4,1.6,3.0,0.13,,-1.4,2.2,0.8,0.8
2,2021-22,28.0,GSW,NBA,SF,73.0,994.0,11.0,0.561,0.37,0.298,3.2,15.8,9.7,17.6,2.4,1.6,20.4,14.7,,0.3,1.8,2.0,0.098,,-3.3,2.4,-0.8,0.3
3,2022-23,29.0,TOT,NBA,SF,52.0,700.0,7.2,0.505,0.301,0.168,4.4,14.4,9.5,11.8,1.1,1.2,18.1,11.3,,-0.1,0.6,0.5,0.038,,-4.6,0.8,-3.8,-0.3
4,2022-23,29.0,LAL,NBA,SF,30.0,365.0,7.5,0.558,0.303,0.227,4.3,13.3,8.9,8.6,1.3,1.6,19.0,10.4,,0.0,0.4,0.4,0.055,,-4.6,1.2,-3.4,-0.1
5,2022-23,29.0,UTA,NBA,SF,22.0,335.0,6.9,0.457,0.299,0.117,4.6,15.6,10.2,15.2,0.9,0.8,17.4,12.2,,-0.1,0.2,0.1,0.019,,-4.7,0.4,-4.3,-0.2
6,Career,,,NBA,,191.0,3073.0,10.6,0.582,0.377,0.2,3.4,17.0,10.3,16.1,1.8,1.7,20.2,12.4,,1.5,4.2,5.7,0.09,,-3.0,1.8,-1.2,0.7
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3 seasons,,GSW,NBA,,139.0,2373.0,11.6,0.603,0.398,0.209,3.0,17.7,10.5,17.4,2.1,1.8,20.8,12.7,,1.6,3.6,5.2,0.105,,-2.5,2.1,-0.4,1.0
9,1 season,,LAL,NBA,,30.0,365.0,7.5,0.558,0.303,0.227,4.3,13.3,8.9,8.6,1.3,1.6,19.0,10.4,,0.0,0.4,0.4,0.055,,-4.6,1.2,-3.4,-0.1
10,1 season,,UTA,NBA,,22.0,335.0,6.9,0.457,0.299,0.117,4.6,15.6,10.2,15.2,0.9,0.8,17.4,12.2,,-0.1,0.2,0.1,0.019,,-4.7,0.4,-4.3,-0.2
