,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1972-73,20.0,VIR,ABA,SG,30.0,689.0,16.0,0.54,0.076,0.346,4.8,13.2,9.1,7.1,,,12.1,24.0,,1.1,0.5,1.6,0.112,,,,,
1,1973-74,21.0,TOT,ABA,"SF,SG",74.0,2511.0,21.7,0.531,0.039,0.325,7.0,18.6,12.8,9.9,1.9,2.6,13.4,29.9,,3.9,3.4,7.3,0.14,,2.6,0.5,3.1,3.2
2,1973-74,21.0,VIR,ABA,SG,49.0,1728.0,21.7,0.529,0.048,0.318,6.3,17.9,12.1,10.0,2.0,2.6,13.8,30.6,,2.4,2.0,4.4,0.121,,2.6,0.3,2.9,2.1
3,1973-74,21.0,SAA,ABA,SF,25.0,783.0,21.9,0.534,0.015,0.344,8.5,20.2,14.3,9.8,1.7,2.7,12.3,28.4,,1.5,1.4,2.9,0.18,,2.4,1.1,3.5,1.1
4,1974-75,22.0,SAA,ABA,SF,84.0,3113.0,20.4,0.529,0.033,0.277,8.0,14.2,11.2,9.8,2.0,2.4,11.8,26.5,,6.2,3.8,10.0,0.154,,2.6,0.3,3.0,3.9
5,1975-76,23.0,SAA,ABA,SF,81.0,2748.0,20.0,0.556,0.039,0.282,6.7,12.8,9.9,10.4,1.8,2.3,12.0,25.3,,6.1,3.2,9.3,0.162,,2.5,0.0,2.6,3.2
6,1976-77,24.0,SAS,NBA,SF,82.0,2705.0,21.4,0.604,,0.399,5.2,12.0,8.6,13.1,1.7,1.9,,,,8.7,1.8,10.5,0.187,,3.9,-0.4,3.5,3.8
7,1977-78,25.0,SAS,NBA,SG,82.0,2857.0,24.7,0.594,,0.377,4.5,10.6,7.7,16.1,2.1,1.9,14.0,29.5,,9.2,2.7,12.0,0.201,,4.8,0.0,4.8,4.9
8,1978-79,26.0,SAS,NBA,SF,80.0,2888.0,23.2,0.591,,0.326,5.4,9.0,7.3,11.5,2.1,1.6,12.5,30.0,,8.1,3.2,11.4,0.189,,4.0,-0.3,3.7,4.1
9,1979-80,27.0,SAS,NBA,SG,78.0,2934.0,24.0,0.587,0.053,0.306,5.7,8.9,7.3,11.0,1.6,1.4,10.3,31.7,,9.3,1.3,10.6,0.173,,5.5,-1.6,3.9,4.4
10,1980-81,28.0,SAS,NBA,SG,82.0,2765.0,22.9,0.555,0.02,0.359,5.2,11.1,8.2,15.8,1.6,1.1,11.1,32.3,,8.1,2.4,10.5,0.182,,4.2,-1.2,2.9,3.5
11,1981-82,29.0,SAS,NBA,SG,79.0,2817.0,24.2,0.562,0.018,0.323,5.2,9.7,7.5,11.4,1.3,0.9,8.5,35.0,,8.7,2.0,10.7,0.182,,5.4,-1.5,3.9,4.2
12,1982-83,30.0,SAS,NBA,SG,78.0,2830.0,20.5,0.561,0.021,0.39,4.4,9.1,6.9,14.0,1.4,1.3,12.0,29.1,,7.6,1.8,9.4,0.159,,2.9,-1.1,1.8,2.7
13,1983-84,31.0,SAS,NBA,SG,76.0,2584.0,19.3,0.551,0.015,0.325,4.4,8.4,6.4,12.5,1.4,0.9,11.2,30.1,,4.6,0.9,5.5,0.102,,1.9,-1.8,0.1,1.3
14,1984-85,32.0,SAS,NBA,SG,72.0,2091.0,18.5,0.564,0.008,0.325,4.4,8.1,6.3,13.1,1.5,1.3,12.8,29.7,,3.2,1.4,4.6,0.106,,1.3,-1.6,-0.3,0.9
15,1985-86,33.0,CHI,NBA,SG,82.0,2065.0,16.0,0.534,0.017,0.293,4.1,7.8,5.9,11.2,1.1,0.6,11.5,27.6,,2.8,0.2,3.0,0.069,,0.5,-2.6,-2.1,0.0
16,Career,,,TOT,,1060.0,35597.0,21.4,0.564,0.022,0.331,5.5,10.9,8.2,12.2,1.7,1.6,11.7,29.6,,87.7,28.6,116.3,0.157,,3.4,-0.8,2.5,40.1
17,,,,NBA,,791.0,26536.0,21.7,0.572,0.016,0.342,4.9,9.6,7.3,13.0,1.6,1.3,11.4,30.7,,70.4,17.7,88.1,0.159,,3.6,-1.2,2.4,29.8
18,,,,ABA,,269.0,9061.0,20.3,0.538,0.04,0.298,7.1,14.9,11.1,9.8,1.9,2.4,12.4,26.9,,17.4,10.8,28.2,0.149,,2.6,0.3,2.9,10.3
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,12 seasons,,"SAA,SAS",ABA,,899.0,31115.0,21.8,0.568,0.02,0.334,5.5,10.7,8.2,12.5,1.7,1.6,11.5,29.9,,81.5,25.9,107.4,0.166,,3.6,-0.8,2.8,38.0
21,1 season,,CHI,NBA,,82.0,2065.0,16.0,0.534,0.017,0.293,4.1,7.8,5.9,11.2,1.1,0.6,11.5,27.6,,2.8,0.2,3.0,0.069,,0.5,-2.6,-2.1,0.0
22,2 seasons,,VIR,ABA,,79.0,2417.0,20.1,0.532,0.055,0.325,5.9,16.5,11.2,9.1,2.0,2.6,13.4,28.7,,3.5,2.5,6.0,0.119,,2.6,0.3,2.9,2.1
