,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1998-99,23.0,LAL,NBA,PG,2.0,12.0,20.6,0.68,0.2,0.4,0.0,28.6,14.6,0.0,0.0,0.0,14.5,25.8,,0.0,0.0,0.0,0.185,,-4.0,-0.2,-4.2,0.0
1,1999-00,24.0,TOT,NBA,PG,52.0,681.0,11.1,0.554,0.113,0.193,3.6,7.6,5.5,7.9,2.2,0.3,12.5,16.3,,0.7,0.2,0.9,0.063,,-3.4,-0.5,-3.9,-0.3
2,1999-00,24.0,LAL,NBA,PG,3.0,18.0,14.1,0.506,0.0,0.222,0.0,5.9,3.0,21.6,2.9,0.0,16.8,29.0,,0.0,0.0,0.0,-0.006,,-3.5,-0.5,-4.0,0.0
3,1999-00,24.0,GSW,NBA,PG,49.0,663.0,11.0,0.556,0.118,0.192,3.7,7.6,5.5,7.5,2.2,0.3,12.3,15.9,,0.7,0.2,0.9,0.065,,-3.4,-0.5,-3.9,-0.3
4,2000-01,25.0,MIN,NBA,PG,14.0,59.0,10.7,0.518,0.0,0.167,5.8,5.9,5.8,10.6,2.7,0.0,0.0,14.8,,0.1,0.0,0.2,0.147,,-5.9,1.6,-4.3,0.0
5,Career,,,NBA,,68.0,752.0,11.2,0.554,0.106,0.196,3.7,7.8,5.7,8.0,2.2,0.3,11.8,16.3,,0.8,0.3,1.1,0.071,,-3.6,-0.4,-3.9,-0.4
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1 season,,GSW,NBA,,49.0,663.0,11.0,0.556,0.118,0.192,3.7,7.6,5.5,7.5,2.2,0.3,12.3,15.9,,0.7,0.2,0.9,0.065,,-3.4,-0.5,-3.9,-0.3
8,1 season,,MIN,NBA,,14.0,59.0,10.7,0.518,0.0,0.167,5.8,5.9,5.8,10.6,2.7,0.0,0.0,14.8,,0.1,0.0,0.2,0.147,,-5.9,1.6,-4.3,0.0
9,2 seasons,,LAL,NBA,,5.0,30.0,16.7,0.571,0.071,0.286,0.0,14.9,7.6,13.0,1.7,0.0,16.0,27.7,,0.0,0.0,0.0,0.07,,-3.7,-0.4,-4.1,0.0
