,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,22.0,NOB,ABA,,20,137,11.5,0.397,0.043,0.1,,,14.1,4.5,8.7,21.5,,-0.2,0.2,0.0,-0.006,
1,Career,,,ABA,,20,137,11.5,0.397,0.043,0.1,,,14.1,4.5,8.7,21.5,,-0.2,0.2,0.0,-0.006,
