,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,23.0,BOS,NBA,,56.0,,,0.471,0.452,,,,,,3.4,0.8,4.2,,
1,1950-51,24.0,NYK,NBA,,30.0,,,0.446,0.441,,,,,,0.4,0.2,0.6,,
2,Career,,,NBA,,86.0,,,0.466,0.45,,,,,,3.8,0.9,4.7,,
3,,,,,,,,,,,,,,,,,,,,
4,1 season,,BOS,NBA,,56.0,,,0.471,0.452,,,,,,3.4,0.8,4.2,,
5,1 season,,NYK,NBA,,30.0,,,0.446,0.441,,,,,,0.4,0.2,0.6,,
