,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1946-47,26.0,STB,BAA,,54.0,,,0.301,0.102,,,,,,-0.1,1.6,1.6,,
1,1947-48,27.0,STB,BAA,,39.0,,,0.258,0.22,,,,,,-0.8,0.7,-0.1,,
2,1948-49,28.0,TOT,BAA,,44.0,,,0.351,0.276,,,,,,-0.2,0.0,-0.2,,
3,1948-49,28.0,STB,BAA,,37.0,,,0.357,0.28,,,,,,-0.1,0.0,-0.2,,
4,1948-49,28.0,BLB,BAA,,7.0,,,0.253,0.222,,,,,,-0.1,0.0,0.0,,
5,Career,,,BAA,,137.0,,,0.305,0.178,,,,,,-1.0,2.3,1.3,,
6,,,,,,,,,,,,,,,,,,,,
7,3 seasons,,STB,BAA,,130.0,,,0.305,0.177,,,,,,-1.0,2.3,1.3,,
8,1 season,,BLB,BAA,,7.0,,,0.253,0.222,,,,,,-0.1,0.0,0.0,,
