,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1982-83,22.0,WSB,NBA,PF,17.0,201.0,15.1,0.54,0.02,0.49,9.8,24.5,17.1,6.2,2.2,0.6,11.4,14.4,,0.3,0.4,0.7,0.177,,-1.1,1.3,0.2,0.2
1,1983-84,23.0,WSB,NBA,PF,59.0,678.0,13.4,0.607,0.053,0.848,11.0,17.5,14.3,9.1,1.1,0.4,17.7,13.9,,1.2,0.7,1.9,0.136,,-0.2,0.0,-0.1,0.3
2,1984-85,24.0,DEN,NBA,PF,42.0,308.0,15.3,0.61,0.032,0.568,9.4,21.1,14.9,11.6,1.9,0.2,19.1,18.0,,0.5,0.3,0.9,0.135,,-1.1,-0.4,-1.5,0.0
3,Career,,,NBA,,118.0,1187.0,14.2,0.597,0.04,0.687,10.4,19.6,14.9,9.2,1.5,0.4,17.2,15.0,,2.0,1.5,3.5,0.142,,-0.6,0.1,-0.4,0.5
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,WSB,NBA,,76.0,879.0,13.8,0.59,0.044,0.749,10.8,19.1,14.9,8.4,1.3,0.5,16.2,14.0,,1.5,1.2,2.7,0.145,,-0.4,0.3,-0.1,0.5
6,1 season,,DEN,NBA,,42.0,308.0,15.3,0.61,0.032,0.568,9.4,21.1,14.9,11.6,1.9,0.2,19.1,18.0,,0.5,0.3,0.9,0.135,,-1.1,-0.4,-1.5,0.0
