,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1950-51,25.0,SYR,NBA,SG,46,,,0.426,0.447,,,,,,0.6,0.4,1.0,,
1,1951-52,26.0,SYR,NBA,SG,58,937.0,9.5,0.402,0.325,,,,,,0.0,0.9,0.9,0.046,
2,Career,,,NBA,,104,937.0,9.5,0.411,0.372,,,,,,0.6,1.4,1.9,0.046,
