,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23,OBPM,DBPM,BPM,VORP
0,1977-78,22.0,ATL,NBA,SG,63.0,929.0,10.6,0.461,0.139,1.7,6.7,4.1,16.8,3.7,0.3,17.9,21.3,,-0.7,1.2,0.5,0.024,,-3.5,1.2,-2.3,-0.1
1,1978-79,23.0,GSW,NBA,SG,12.0,74.0,10.7,0.409,0.225,8.7,5.8,7.3,7.6,5.1,0.0,15.4,28.4,,-0.2,0.1,0.0,-0.027,,-4.4,0.4,-4.0,0.0
2,Career,,,NBA,,75.0,1003.0,10.6,0.456,0.147,2.2,6.6,4.3,16.1,3.8,0.3,17.6,21.8,,-0.9,1.3,0.4,0.02,,-3.5,1.1,-2.4,-0.1
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,ATL,NBA,,63.0,929.0,10.6,0.461,0.139,1.7,6.7,4.1,16.8,3.7,0.3,17.9,21.3,,-0.7,1.2,0.5,0.024,,-3.5,1.2,-2.3,-0.1
5,1 season,,GSW,NBA,,12.0,74.0,10.7,0.409,0.225,8.7,5.8,7.3,7.6,5.1,0.0,15.4,28.4,,-0.2,0.1,0.0,-0.027,,-4.4,0.4,-4.0,0.0
