,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1951-52,23.0,FTW,NBA,SG,47,477,3.7,0.272,0.28,,,,,,-2.1,0.4,-1.8,-0.177,
1,1952-53,24.0,FTW,NBA,SG,6,27,-0.5,0.276,0.2,,,,,,-0.1,0.0,-0.1,-0.149,
2,Career,,,NBA,,53,504,3.5,0.272,0.276,,,,,,-2.3,0.4,-1.8,-0.175,
