,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1988-89,24.0,LAL,NBA,PG,47.0,440.0,9.8,0.477,0.049,0.344,3.5,7.1,5.4,30.4,2.5,1.2,30.3,18.9,,-0.5,0.5,0.0,0.002,,-2.9,-0.5,-3.4,-0.2
1,1989-90,25.0,LAC,NBA,PG,52.0,724.0,9.9,0.473,0.025,0.396,4.8,8.6,6.7,29.4,2.1,0.0,27.6,18.4,,-0.8,0.6,-0.2,-0.012,,-2.8,-1.6,-4.3,-0.4
2,1991-92,27.0,LAC,NBA,PG,15.0,122.0,7.6,0.431,0.033,0.367,9.1,8.3,8.7,22.6,2.9,0.5,32.8,18.1,,-0.3,0.2,-0.1,-0.035,,-4.8,0.4,-4.4,-0.1
3,Career,,,NBA,,114.0,1286.0,9.7,0.471,0.034,0.375,4.8,8.0,6.5,29.1,2.3,0.4,29.0,18.6,,-1.5,1.2,-0.3,-0.01,,-3.0,-1.0,-4.0,-0.7
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,LAC,NBA,,67.0,846.0,9.6,0.468,0.026,0.392,5.4,8.5,7.0,28.4,2.2,0.1,28.3,18.4,,-1.0,0.8,-0.3,-0.016,,-3.1,-1.3,-4.4,-0.5
6,1 season,,LAL,NBA,,47.0,440.0,9.8,0.477,0.049,0.344,3.5,7.1,5.4,30.4,2.5,1.2,30.3,18.9,,-0.5,0.5,0.0,0.002,,-2.9,-0.5,-3.4,-0.2
