,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2013-14,25.0,DAL,NBA,PG,31.0,292.0,5.4,0.4,0.233,0.14,2.0,8.6,5.3,30.1,0.7,0.3,25.4,19.0,,-0.5,0.1,-0.4,-0.073,,-4.9,-2.7,-7.6,-0.4
1,2014-15,26.0,NOP,NBA,PG,4.0,43.0,0.5,0.15,0.15,0.0,0.0,2.6,1.3,42.2,2.4,0.0,9.1,23.3,,-0.2,0.0,-0.2,-0.238,,-8.0,-3.2,-11.3,-0.1
2,Career,,,NBA,,35.0,335.0,4.8,0.355,0.217,0.113,1.7,7.9,4.8,31.7,0.9,0.2,22.9,19.6,,-0.7,0.1,-0.7,-0.094,,-5.3,-2.8,-8.0,-0.5
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,DAL,NBA,,31.0,292.0,5.4,0.4,0.233,0.14,2.0,8.6,5.3,30.1,0.7,0.3,25.4,19.0,,-0.5,0.1,-0.4,-0.073,,-4.9,-2.7,-7.6,-0.4
5,1 season,,NOP,NBA,,4.0,43.0,0.5,0.15,0.15,0.0,0.0,2.6,1.3,42.2,2.4,0.0,9.1,23.3,,-0.2,0.0,-0.2,-0.238,,-8.0,-3.2,-11.3,-0.1
