,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 16,OWS,DWS,WS,WS/48,Unnamed: 21,OBPM,DBPM,BPM,VORP
0,1974-75,22.0,NOJ,NBA,SF,6,25,25.3,0.533,0.846,11.6,8.3,10.0,14.4,5.3,0.0,,0.0,0.0,0.1,0.109,,-3.1,0.3,-2.7,0.1
1,Career,,,NBA,,6,25,25.3,0.533,0.846,11.6,8.3,10.0,14.4,5.3,0.0,,0.0,0.0,0.1,0.109,,-3.1,0.3,-2.7,0.1
