,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2017-18,19.0,IND,NBA,C,11,30,21.6,0.558,0.0,0.667,19.0,15.0,16.9,0.0,1.7,8.9,14.7,20.3,,0.1,0.0,0.1,0.165,,1.8,0.1,1.9,0.0
1,2018-19,20.0,IND,NBA,C,3,6,-6.0,0.0,0.0,0.0,18.9,36.2,27.7,19.4,0.0,14.8,25.0,29.1,,-0.1,0.0,-0.1,-0.48,,-14.0,-2.3,-16.2,0.0
2,Career,,,NBA,,14,36,17.0,0.444,0.0,0.5,18.9,18.5,18.7,3.2,1.4,9.9,17.0,21.7,,0.0,0.1,0.0,0.057,,-0.9,-0.3,-1.1,0.0
