,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1956-57,26.0,BOS,NBA,SF,52,670,8.9,0.385,0.348,,,,,,-0.5,1.2,0.7,0.049,
1,1957-58,27.0,BOS,NBA,SF,70,1819,7.9,0.376,0.332,,,,,,-1.5,2.9,1.4,0.038,
2,1958-59,28.0,BOS,NBA,SF,35,488,5.6,0.354,0.174,,,,,,-0.8,0.7,0.0,-0.005,
3,Career,,,NBA,,157,2977,7.8,0.375,0.307,,,,,,-2.8,4.9,2.1,0.033,
