,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1946-47,27.0,PRO,BAA,,12,,,0.306,0.2,,,,,,0.0,0.0,0.0,,
1,Career,,,BAA,,12,,,0.306,0.2,,,,,,0.0,0.0,0.0,,
