,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1946-47,24.0,PHW,BAA,SG,59,,,0.307,0.341,,,,,,0.4,1.7,2.1,,
1,1947-48,25.0,PHW,BAA,SG,46,,,0.296,0.275,,,,,,-0.6,2.7,2.2,,
2,1948-49,26.0,PHW,BAA,SG,59,,,0.339,0.278,,,,,,-0.4,1.8,1.3,,
3,1949-50,27.0,PHW,NBA,SG,65,,,0.354,0.428,,,,,,-0.5,2.1,1.6,,
4,1952-53,30.0,PHW,NBA,SG,33,882.0,13.6,0.406,0.462,,,,,,0.0,0.6,0.6,0.031,
5,Career,,,TOT,,262,882.0,13.6,0.336,0.345,,,,,,-1.1,8.9,7.8,0.031,
6,,,,BAA,,164,,,0.314,0.295,,,,,,-0.6,6.2,5.6,,
7,,,,NBA,,98,882.0,13.6,0.378,0.444,,,,,,-0.5,2.7,2.2,0.031,
