,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,23.0,TRI,NBA,,56,,,0.388,0.346,,,,,,0.4,1.2,1.6,,
1,Career,,,NBA,,56,,,0.388,0.346,,,,,,0.4,1.2,1.6,,
