,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1946-47,29.0,PIT,BAA,,30,,,0.293,0.271,,,,,,-0.1,-0.1,-0.2,,
1,Career,,,BAA,,30,,,0.293,0.271,,,,,,-0.1,-0.1,-0.2,,
