,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 16,OWS,DWS,WS,WS/48,Unnamed: 21,OBPM,DBPM,BPM,VORP
0,1973-74,23.0,PHO,NBA,SF,17,101,18.1,0.587,0.359,1.0,7.9,4.5,21.5,2.2,0.0,,0.3,0.0,0.3,0.148,,-1.1,0.1,-1.0,0.1
1,1974-75,24.0,PHO,NBA,SF,41,432,9.3,0.408,0.11,1.6,8.7,5.1,15.7,1.7,0.3,,-0.2,0.3,0.1,0.013,,-2.8,-0.2,-3.0,-0.1
2,Career,,,NBA,,58,533,10.9,0.449,0.163,1.5,8.6,5.0,16.8,1.8,0.2,,0.1,0.3,0.4,0.038,,-2.5,-0.1,-2.6,0.0
