,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2008-09,22.0,ATL,NBA,PF,16,92,12.1,0.495,0.0,0.25,11.5,19.1,15.3,1.7,1.2,4.2,8.3,12.3,,0.0,0.1,0.2,0.092,,-2.4,0.3,-2.1,0.0
1,2009-10,23.0,ATL,NBA,SF,7,33,7.9,0.4,0.0,0.333,21.0,21.4,21.2,0.0,0.0,2.3,17.9,23.4,,-0.1,0.0,0.0,-0.031,,-7.0,-4.9,-11.9,-0.1
2,Career,,,NBA,,23,125,11.0,0.459,0.0,0.281,14.0,19.7,16.9,1.3,0.9,3.7,12.2,15.2,,0.0,0.2,0.2,0.059,,-3.6,-1.1,-4.7,-0.1
