,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2017-18,19.0,CHO,NBA,SG,63.0,854.0,10.2,0.477,0.572,0.089,1.0,7.5,4.2,16.9,1.1,0.9,10.0,24.9,,-0.5,0.5,0.0,0.0,,-1.3,-2.0,-3.4,-0.3
1,2018-19,20.0,CHO,NBA,SG,73.0,1258.0,11.8,0.518,0.563,0.174,1.3,10.6,5.9,14.3,1.4,1.3,12.0,24.6,,-0.4,0.7,0.3,0.012,,-1.3,-1.7,-3.0,-0.3
2,2019-20,21.0,CHO,NBA,SG,55.0,1169.0,12.6,0.53,0.418,0.205,2.4,12.6,7.3,16.6,1.1,1.3,12.6,22.9,,0.1,0.6,0.7,0.028,,-1.1,-1.3,-2.3,-0.1
3,2020-21,22.0,CHO,NBA,SG,42.0,878.0,13.6,0.569,0.531,0.18,1.7,10.9,6.2,15.7,1.1,0.5,11.3,23.8,,0.5,0.5,1.0,0.054,,0.2,-2.0,-1.8,0.0
4,2021-22,23.0,LAL,NBA,SG,76.0,2139.0,14.4,0.597,0.535,0.142,1.9,11.0,6.4,15.2,1.4,1.2,12.2,20.1,,2.3,1.4,3.6,0.081,,0.5,-1.0,-0.5,0.8
5,2022-23,24.0,SAC,NBA,SG,77.0,1719.0,16.6,0.587,0.5,0.26,2.1,11.3,6.7,25.0,1.4,1.0,14.1,25.8,,2.1,1.2,3.2,0.091,,1.6,-1.4,0.3,1.0
6,Career,,,NBA,,386.0,8017.0,13.7,0.555,0.52,0.181,1.8,10.8,6.3,17.6,1.3,1.1,12.3,23.4,,4.0,4.9,8.9,0.053,,0.0,-1.4,-1.5,1.1
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4 seasons,,CHO,NBA,,233.0,4159.0,12.1,0.523,0.521,0.164,1.7,10.6,6.0,15.8,1.2,1.0,11.6,24.0,,-0.4,2.3,2.0,0.023,,-0.9,-1.7,-2.7,-0.7
9,1 season,,SAC,NBA,,77.0,1719.0,16.6,0.587,0.5,0.26,2.1,11.3,6.7,25.0,1.4,1.0,14.1,25.8,,2.1,1.2,3.2,0.091,,1.6,-1.4,0.3,1.0
10,1 season,,LAL,NBA,,76.0,2139.0,14.4,0.597,0.535,0.142,1.9,11.0,6.4,15.2,1.4,1.2,12.2,20.1,,2.3,1.4,3.6,0.081,,0.5,-1.0,-0.5,0.8
