,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1961-62,23.0,PHW,NBA,PF,80.0,2509.0,11.0,0.463,0.282,,,,,,1.1,2.7,3.7,0.072,
1,1962-63,24.0,SFW,NBA,PF,64.0,2245.0,12.9,0.476,0.335,,,,,,1.2,1.9,3.0,0.065,
2,1963-64,25.0,SFW,NBA,SF,80.0,2422.0,14.8,0.499,0.31,,,,,,3.3,4.2,7.5,0.148,
3,1964-65,26.0,SFW,NBA,SF,79.0,2408.0,12.9,0.463,0.403,,,,6.2,,1.3,2.8,4.1,0.081,
4,1965-66,27.0,SFW,NBA,PF,80.0,2383.0,13.2,0.501,0.327,,,,4.5,,2.7,2.5,5.2,0.105,
5,1966-67,28.0,SFW,NBA,PF,72.0,1846.0,11.6,0.468,0.346,,,,6.3,,0.5,2.6,3.1,0.081,
6,1967-68,29.0,SEA,NBA,SF,82.0,2857.0,13.4,0.513,0.342,,,,8.6,,3.2,1.6,4.8,0.081,
7,1968-69,30.0,SEA,NBA,SF,82.0,2673.0,14.5,0.497,0.293,,,,10.1,,2.8,1.8,4.6,0.082,
8,1969-70,31.0,SEA,NBA,SF,80.0,2294.0,13.6,0.531,0.303,,,,8.9,,2.9,1.5,4.4,0.092,
9,1970-71,32.0,SEA,NBA,PF,79.0,1822.0,13.0,0.515,0.351,,,12.2,7.7,,2.1,1.0,3.1,0.081,
10,Career,,,NBA,,778.0,23459.0,13.2,0.492,0.328,,,12.2,7.6,,21.0,22.5,43.6,0.089,
11,,,,,,,,,,,,,,,,,,,,
12,6 seasons,,"PHW,SFW",NBA,,455.0,13813.0,12.8,0.479,0.333,,,,5.6,,10.1,16.6,26.7,0.093,
13,4 seasons,,SEA,NBA,,323.0,9646.0,13.7,0.513,0.32,,,12.2,8.9,,11.0,5.9,16.9,0.084,
