,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1955-56,25.0,BOS,NBA,SF,71,1582,12.8,0.411,0.33,,,,,,-0.6,1.5,0.9,0.026,
1,1956-57,26.0,BOS,NBA,SF,70,2220,11.1,0.383,0.211,,,,,,-2.0,4.1,2.1,0.046,
2,1957-58,27.0,BOS,NBA,SF,5,56,9.2,0.356,0.097,,,,,,-0.1,0.1,0.0,-0.017,
3,1958-59,28.0,BOS,NBA,SF,66,1680,7.2,0.378,0.122,,,,,,-1.9,2.7,0.9,0.025,
4,1959-60,29.0,BOS,NBA,SF,28,536,3.1,0.349,0.176,,,,,,-0.9,0.7,-0.2,-0.022,
5,1960-61,30.0,BOS,NBA,SF,76,1153,3.3,0.329,0.159,,,,,,-2.9,2.0,-0.9,-0.036,
6,1961-62,31.0,BOS,NBA,SF,79,1146,7.7,0.379,0.162,,,,,,-1.9,2.4,0.5,0.019,
7,1962-63,32.0,BOS,NBA,SF,63,607,6.6,0.39,0.167,,,,,,-1.0,1.2,0.3,0.021,
8,1963-64,33.0,BOS,NBA,SF,53,451,5.8,0.332,0.17,,,,,,-1.3,1.2,0.0,-0.005,
9,Career,,,NBA,,511,9431,8.3,0.376,0.194,,,,,,-12.5,16.0,3.4,0.017,
