,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1960-61,22.0,NYK,NBA,C,62.0,994.0,8.7,0.416,0.31,,,,,,-0.3,0.3,0.0,0.001,
1,1961-62,23.0,NYK,NBA,C,76.0,1481.0,9.2,0.416,0.288,,,,,,-0.7,1.4,0.7,0.021,
2,1962-63,24.0,DET,NBA,C,45.0,458.0,7.3,0.343,0.327,,,,,,-1.0,0.5,-0.6,-0.061,
3,1963-64,25.0,DET,NBA,C,58.0,871.0,10.9,0.46,0.454,,,,,,0.2,0.5,0.7,0.038,
4,1964-65,26.0,LAL,NBA,C,76.0,1521.0,10.7,0.499,0.495,,,,7.5,,1.3,1.1,2.4,0.076,
5,1965-66,27.0,LAL,NBA,C,77.0,1413.0,10.8,0.478,0.404,,,,9.7,,0.7,1.5,2.1,0.072,
6,1966-67,28.0,LAL,NBA,C,81.0,2725.0,13.6,0.498,0.265,,,,9.8,,2.0,3.0,5.0,0.089,
7,1967-68,29.0,LAL,NBA,C,82.0,2271.0,14.5,0.516,0.467,,,,10.9,,2.3,2.6,4.9,0.104,
8,1968-69,30.0,PHI,NBA,C,82.0,2360.0,13.2,0.511,0.548,,,,11.1,,2.4,3.4,5.9,0.12,
9,1969-70,31.0,PHI,NBA,C,79.0,2474.0,15.5,0.571,0.416,,,,10.4,,4.9,3.3,8.2,0.159,
10,1970-71,32.0,CIN,NBA,C,34.0,826.0,11.3,0.474,0.283,,,12.7,11.7,,0.2,0.7,0.9,0.052,
11,1971-72,33.0,TOT,NBA,C,49.0,480.0,8.6,0.424,0.326,,,13.3,14.1,,-0.3,0.2,-0.2,-0.016,
12,1971-72,33.0,CIN,NBA,C,9.0,76.0,4.5,0.354,0.276,,,17.6,3.6,,-0.2,0.0,-0.2,-0.111,
13,1971-72,33.0,POR,NBA,C,40.0,404.0,9.4,0.443,0.34,,,12.4,16.1,,-0.1,0.1,0.0,0.001,
14,Career,,,NBA,,801.0,17874.0,12.3,0.49,0.39,,,12.9,10.3,,11.7,18.3,30.1,0.081,
15,,,,,,,,,,,,,,,,,,,,
16,4 seasons,,LAL,NBA,,316.0,7930.0,12.8,0.5,0.384,,,,9.6,,6.3,8.2,14.5,0.088,
17,2 seasons,,PHI,NBA,,161.0,4834.0,14.4,0.545,0.472,,,,10.8,,7.4,6.7,14.1,0.14,
18,2 seasons,,NYK,NBA,,138.0,2475.0,9.0,0.416,0.297,,,,,,-1.0,1.7,0.7,0.013,
19,2 seasons,,DET,NBA,,103.0,1329.0,9.6,0.417,0.406,,,,,,-0.8,0.9,0.1,0.004,
20,2 seasons,,CIN,NBA,,43.0,902.0,10.7,0.462,0.282,,,13.1,11.0,,0.0,0.7,0.7,0.038,
21,1 season,,POR,NBA,,40.0,404.0,9.4,0.443,0.34,,,12.4,16.1,,-0.1,0.1,0.0,0.001,
