,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1958-59,22.0,CIN,NBA,PF,57.0,681.0,15.2,0.513,0.274,,,,,,1.3,0.3,1.6,0.112,
1,1959-60,23.0,CIN,NBA,PF,49.0,479.0,14.5,0.528,0.43,,,,,,1.0,0.1,1.1,0.112,
2,1960-61,24.0,CIN,NBA,PF,66.0,944.0,11.8,0.519,0.373,,,,,,1.4,0.1,1.4,0.072,
3,1962-63,26.0,CHZ,NBA,PF,33.0,602.0,13.5,0.536,0.32,,,,,,1.0,0.2,1.2,0.093,
4,1963-64,27.0,TOT,NBA,PF,60.0,674.0,12.5,0.527,0.425,,,,,,1.1,0.5,1.6,0.111,
5,1963-64,27.0,BAL,NBA,PF,6.0,99.0,5.6,0.508,0.286,,,,,,0.1,0.0,0.1,0.046,
6,1963-64,27.0,DET,NBA,PF,20.0,255.0,14.8,0.575,0.476,,,,,,0.7,0.1,0.8,0.153,
7,1963-64,27.0,CIN,NBA,PF,34.0,320.0,12.8,0.494,0.405,,,,,,0.4,0.3,0.7,0.098,
8,Career,,,NBA,,265.0,3380.0,13.3,0.524,0.361,,,,,,5.8,1.1,6.9,0.097,
9,,,,,,,,,,,,,,,,,,,,
10,4 seasons,,CIN,NBA,,206.0,2424.0,13.4,0.515,0.361,,,,,,4.0,0.8,4.8,0.095,
11,2 seasons,,"CHZ,BAL",NBA,,39.0,701.0,12.4,0.534,0.317,,,,,,1.1,0.2,1.3,0.086,
12,1 season,,DET,NBA,,20.0,255.0,14.8,0.575,0.476,,,,,,0.7,0.1,0.8,0.153,
