,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2021-22,22.0,POR,NBA,PG,24,640,11.0,0.476,0.376,0.344,3.1,9.8,6.4,23.1,1.8,1.5,15.2,25.9,,-0.7,0.2,-0.5,-0.037,,-2.6,-3.1,-5.7,-0.6
1,Career,,,NBA,,24,640,11.0,0.476,0.376,0.344,3.1,9.8,6.4,23.1,1.8,1.5,15.2,25.9,,-0.7,0.2,-0.5,-0.037,,-2.6,-3.1,-5.7,-0.6
