,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23,OBPM,DBPM,BPM,VORP
0,1975-76,23.0,LAL,NBA,SF,16.0,55.0,9.7,0.301,0.275,7.2,32.0,20.0,12.7,2.4,0.0,,,,-0.3,0.1,-0.2,-0.198,,-5.8,-0.9,-6.7,-0.1
1,1976-77,24.0,LAL,NBA,SF,82.0,908.0,12.7,0.497,0.295,8.7,13.5,11.2,7.7,0.9,0.2,,,,0.8,0.7,1.5,0.079,,-1.6,-1.7,-3.2,-0.3
2,1977-78,25.0,HOU,NBA,SF,49.0,626.0,10.0,0.461,0.168,4.4,11.2,7.7,10.5,0.8,0.3,10.2,15.0,,0.5,0.0,0.5,0.038,,-1.1,-1.4,-2.5,-0.1
3,Career,,,NBA,,147.0,1589.0,11.5,0.471,0.25,7.0,13.2,10.1,9.0,0.9,0.2,10.2,15.0,,0.9,0.8,1.8,0.053,,-1.5,-1.5,-3.1,-0.5
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,LAL,NBA,,98.0,963.0,12.5,0.476,0.293,8.6,14.6,11.7,8.0,1.0,0.2,,,,0.4,0.8,1.3,0.063,,-1.8,-1.6,-3.4,-0.4
6,1 season,,HOU,NBA,,49.0,626.0,10.0,0.461,0.168,4.4,11.2,7.7,10.5,0.8,0.3,10.2,15.0,,0.5,0.0,0.5,0.038,,-1.1,-1.4,-2.5,-0.1
