,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1970-71,24.0,PTC,ABA,,11,112,5.2,0.407,0.0,0.773,,,15.1,2.0,23.4,12.0,,-0.1,0.1,0.0,0.0,
1,Career,,,ABA,,11,112,5.2,0.407,0.0,0.773,,,15.1,2.0,23.4,12.0,,-0.1,0.1,0.0,0.0,
