,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,24.0,NJA,ABA,SF,21,451,9.8,0.409,0.005,0.31,,,9.9,3.5,11.3,19.5,,-0.4,0.4,-0.1,-0.009,
1,1969-70,26.0,NYA,ABA,SF,7,94,6.9,0.385,0.094,0.031,,,10.2,7.2,15.6,15.4,,-0.1,0.1,-0.1,-0.03,
2,Career,,,ABA,,28,545,9.3,0.406,0.018,0.269,,,10.0,4.1,11.9,18.8,,-0.6,0.4,-0.1,-0.013,
