,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2019-20,24.0,CHO,NBA,SF,48,903,10.5,0.505,0.372,0.314,4.4,15.1,9.6,15.7,2.2,0.9,15.7,13.6,,0.2,0.8,1.0,0.052,,-3.1,1.0,-2.1,0.0
1,2020-21,25.0,CHO,NBA,SF,52,849,10.6,0.5,0.309,0.229,6.5,14.1,10.3,13.9,2.1,1.4,16.2,12.5,,0.2,0.9,1.1,0.061,,-2.7,0.7,-2.0,0.0
2,2021-22,26.0,CHO,NBA,SF,71,1866,12.7,0.579,0.376,0.253,4.6,11.7,8.1,12.4,2.3,1.6,11.5,12.1,,2.4,1.5,3.9,0.101,,-1.2,0.7,-0.5,0.7
3,2022-23,27.0,CHO,NBA,SF,7,134,8.7,0.448,0.389,0.194,6.2,13.0,9.5,11.0,1.4,0.6,4.9,12.9,,0.0,0.1,0.1,0.045,,-3.8,-0.8,-4.6,-0.1
4,Career,,,NBA,,178,3752,11.5,0.538,0.361,0.26,5.1,13.1,9.0,13.5,2.2,1.4,13.4,12.6,,2.8,3.3,6.1,0.078,,-2.1,0.7,-1.4,0.6
