,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1996-97,24.0,BOS,NBA,PG,29.0,326.0,10.6,0.536,0.456,0.221,3.0,8.4,5.5,28.8,2.5,0.2,27.3,13.5,,0.1,0.1,0.2,0.033,,-2.9,-1.0,-3.9,-0.2
1,1998-99,26.0,SAC,NBA,PG,24.0,203.0,7.2,0.436,0.475,0.075,5.2,7.8,6.5,18.5,0.7,0.3,23.9,11.4,,0.0,0.1,0.0,0.011,,-2.5,-1.2,-3.7,-0.1
2,1999-00,27.0,CHH,NBA,PG,12.0,36.0,8.8,0.288,0.385,0.154,0.0,21.4,10.9,54.8,0.0,0.0,17.8,21.0,,-0.1,0.0,0.0,-0.063,,-3.5,-3.0,-6.5,0.0
3,2000-01,28.0,CLE,NBA,PG,10.0,76.0,3.7,0.444,0.444,0.0,3.1,4.6,3.8,24.8,1.4,0.0,40.0,8.9,,0.0,0.0,0.0,-0.022,,-4.7,-0.6,-5.3,-0.1
4,Career,,,NBA,,75.0,641.0,8.6,0.476,0.454,0.154,3.5,8.5,5.9,26.6,1.6,0.2,26.5,12.7,,0.0,0.2,0.2,0.014,,-3.0,-1.2,-4.1,-0.4
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1 season,,BOS,NBA,,29.0,326.0,10.6,0.536,0.456,0.221,3.0,8.4,5.5,28.8,2.5,0.2,27.3,13.5,,0.1,0.1,0.2,0.033,,-2.9,-1.0,-3.9,-0.2
7,1 season,,SAC,NBA,,24.0,203.0,7.2,0.436,0.475,0.075,5.2,7.8,6.5,18.5,0.7,0.3,23.9,11.4,,0.0,0.1,0.0,0.011,,-2.5,-1.2,-3.7,-0.1
8,1 season,,CHH,NBA,,12.0,36.0,8.8,0.288,0.385,0.154,0.0,21.4,10.9,54.8,0.0,0.0,17.8,21.0,,-0.1,0.0,0.0,-0.063,,-3.5,-3.0,-6.5,0.0
9,1 season,,CLE,NBA,,10.0,76.0,3.7,0.444,0.444,0.0,3.1,4.6,3.8,24.8,1.4,0.0,40.0,8.9,,0.0,0.0,0.0,-0.022,,-4.7,-0.6,-5.3,-0.1
