,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 16,OWS,DWS,WS,WS/48,Unnamed: 21,OBPM,DBPM,BPM,VORP
0,1974-75,23.0,POR,NBA,PG,48.0,792.0,11.5,0.488,0.205,1.4,6.2,3.9,29.8,1.2,0.2,,0.2,0.3,0.5,0.031,,-1.6,-1.4,-3.0,-0.2
1,1975-76,24.0,PHO,NBA,PG,34.0,370.0,8.2,0.448,0.462,2.1,4.6,3.4,16.2,1.8,0.0,,0.0,0.2,0.2,0.022,,-3.0,-0.2,-3.2,-0.1
2,Career,,,NBA,,82.0,1162.0,10.5,0.477,0.271,1.6,5.7,3.7,25.5,1.4,0.1,,0.1,0.6,0.7,0.028,,-2.0,-1.0,-3.1,-0.3
3,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,POR,NBA,,48.0,792.0,11.5,0.488,0.205,1.4,6.2,3.9,29.8,1.2,0.2,,0.2,0.3,0.5,0.031,,-1.6,-1.4,-3.0,-0.2
5,1 season,,PHO,NBA,,34.0,370.0,8.2,0.448,0.462,2.1,4.6,3.4,16.2,1.8,0.0,,0.0,0.2,0.2,0.022,,-3.0,-0.2,-3.2,-0.1
