,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1973-74,22.0,PHI,NBA,SF,55.0,643.0,15.0,0.437,,0.211,9.7,15.4,12.5,21.2,2.0,0.1,,,,-0.1,0.6,0.5,0.039,,-0.2,-0.1,-0.4,0.3
1,1974-75,23.0,PHI,NBA,SF,72.0,1101.0,14.7,0.486,,0.389,10.1,13.3,11.7,13.0,1.1,0.1,,,,1.1,0.8,1.9,0.082,,0.3,-1.1,-0.8,0.3
2,1975-76,24.0,SAA,ABA,SF,47.0,882.0,13.5,0.527,0.004,0.339,8.0,11.5,9.8,16.8,1.2,0.1,16.8,16.3,,1.2,0.7,1.9,0.104,,0.4,-0.7,-0.3,0.4
3,1976-77,25.0,SAS,NBA,SF,82.0,2017.0,15.4,0.544,,0.345,6.1,11.6,8.9,15.7,1.9,0.0,,,,3.2,1.1,4.3,0.101,,0.6,-0.9,-0.4,0.8
4,1977-78,26.0,SAS,NBA,SF,82.0,1481.0,14.6,0.529,,0.387,7.3,10.7,9.1,16.7,2.1,0.1,18.8,20.2,,1.6,1.2,2.8,0.089,,0.0,-0.7,-0.7,0.5
5,1978-79,27.0,SAS,NBA,SF,74.0,1324.0,14.2,0.562,,0.421,6.6,12.8,9.8,20.3,1.8,0.6,20.5,15.1,,2.0,1.5,3.5,0.126,,0.5,0.7,1.2,1.1
6,1979-80,28.0,UTA,NBA,SF,82.0,2304.0,16.6,0.534,0.009,0.31,9.0,16.7,13.0,21.4,1.9,0.1,16.7,20.0,,3.2,1.2,4.4,0.091,,1.4,-0.8,0.6,1.5
7,1980-81,29.0,UTA,NBA,SF,82.0,2001.0,14.9,0.511,0.029,0.324,6.0,18.5,12.3,27.0,1.5,0.1,19.7,18.7,,1.4,1.3,2.7,0.065,,0.3,-0.5,-0.2,0.9
8,1981-82,30.0,DAL,NBA,SF,82.0,2035.0,12.6,0.502,0.036,0.329,6.5,12.8,9.5,29.3,1.6,0.2,22.4,14.9,,1.3,1.2,2.5,0.059,,-0.3,-0.2,-0.5,0.8
9,1982-83,31.0,DAL,NBA,SF,37.0,371.0,10.2,0.494,0.131,0.141,6.8,10.3,8.6,23.2,0.8,0.1,22.8,14.5,,0.2,0.0,0.2,0.03,,-0.7,-1.3,-2.0,0.0
10,Career,,,TOT,,695.0,14159.0,14.6,0.52,0.012,0.336,7.4,13.9,10.7,21.0,1.7,0.2,19.2,17.6,,15.1,9.5,24.6,0.083,,0.4,-0.6,-0.2,6.5
11,,,,NBA,,648.0,13277.0,14.7,0.519,0.013,0.336,7.4,14.0,10.7,21.3,1.7,0.2,19.4,17.8,,13.8,8.9,22.7,0.082,,0.4,-0.5,-0.2,6.2
12,,,,ABA,,47.0,882.0,13.5,0.527,0.004,0.339,8.0,11.5,9.8,16.8,1.2,0.1,16.8,16.3,,1.2,0.7,1.9,0.104,,0.4,-0.7,-0.3,0.4
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,4 seasons,,"SAA,SAS",ABA,,285.0,5704.0,14.6,0.541,0.001,0.37,6.8,11.6,9.3,17.2,1.8,0.2,18.9,17.5,,8.0,4.4,12.4,0.104,,0.4,-0.5,-0.1,2.8
15,2 seasons,,UTA,NBA,,164.0,4305.0,15.8,0.524,0.018,0.316,7.6,17.6,12.7,24.0,1.7,0.1,18.0,19.4,,4.6,2.5,7.1,0.079,,0.9,-0.7,0.2,2.4
16,2 seasons,,PHI,NBA,,127.0,1744.0,14.8,0.467,,0.317,10.0,14.1,12.0,16.0,1.4,0.1,,,,1.0,1.4,2.4,0.066,,0.1,-0.7,-0.6,0.6
17,2 seasons,,DAL,NBA,,119.0,2406.0,12.2,0.501,0.052,0.298,6.5,12.4,9.4,28.3,1.4,0.2,22.5,14.8,,1.5,1.2,2.7,0.055,,-0.4,-0.4,-0.8,0.8
