,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1962-63,22.0,DET,NBA,SG,57.0,845.0,9.5,0.412,0.252,,,,,,-0.9,0.6,-0.3,-0.017,
1,1963-64,23.0,TOT,NBA,SG,66.0,1459.0,10.4,0.422,0.281,,,,,,-0.8,0.9,0.1,0.003,
2,1963-64,23.0,DET,NBA,SG,1.0,2.0,-24.7,0.25,0.0,,,,,,0.0,0.0,0.0,-1.066,
3,1963-64,23.0,BAL,NBA,SG,65.0,1457.0,10.5,0.423,0.282,,,,,,-0.8,0.9,0.1,0.004,
4,1964-65,24.0,BAL,NBA,PG,80.0,2417.0,11.6,0.474,0.294,,,,17.1,,2.1,0.5,2.6,0.051,
5,1965-66,25.0,BAL,NBA,SG,74.0,2455.0,14.1,0.474,0.283,,,,20.1,,2.1,1.5,3.6,0.07,
6,1966-67,26.0,BAL,NBA,SG,76.0,2577.0,13.7,0.464,0.315,,,,15.2,,0.9,1.7,2.5,0.047,
7,1967-68,27.0,BAL,NBA,PG,77.0,2297.0,13.3,0.47,0.348,,,,15.2,,0.9,2.1,3.0,0.063,
8,1968-69,28.0,BAL,NBA,PG,80.0,3135.0,15.8,0.491,0.283,,,,16.9,,4.0,3.9,8.0,0.122,
9,1969-70,29.0,BAL,NBA,SG,55.0,2037.0,15.9,0.497,0.275,,,,19.1,,1.8,2.2,4.0,0.094,
10,1970-71,30.0,BAL,NBA,SG,82.0,2260.0,14.4,0.462,0.277,,,4.3,18.6,,0.2,2.6,2.8,0.06,
11,1971-72,31.0,TOT,NBA,SG,76.0,1771.0,14.0,0.497,0.396,,,4.7,15.5,,1.7,1.2,2.9,0.08,
12,1971-72,31.0,BAL,NBA,SG,2.0,42.0,7.0,0.317,0.471,,,5.6,24.2,,-0.2,0.0,-0.1,-0.141,
13,1971-72,31.0,PHI,NBA,SG,74.0,1729.0,14.2,0.501,0.394,,,4.7,15.3,,1.9,1.2,3.1,0.085,
14,1972-73,32.0,PHI,NBA,SG,32.0,955.0,13.9,0.46,0.304,,,5.3,22.1,,0.1,0.5,0.6,0.031,
15,Career,,,NBA,,755.0,22208.0,13.7,0.472,0.301,,,4.6,17.4,,12.1,17.7,29.8,0.064,
16,,,,,,,,,,,,,,,,,,,,
17,9 seasons,,BAL,NBA,,591.0,18677.0,13.8,0.472,0.295,,,4.3,17.4,,11.1,15.4,26.4,0.068,
18,2 seasons,,PHI,NBA,,106.0,2684.0,14.1,0.487,0.363,,,4.9,17.7,,2.0,1.6,3.7,0.066,
19,2 seasons,,DET,NBA,,58.0,847.0,9.4,0.41,0.249,,,,,,-1.0,0.6,-0.3,-0.02,
