,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23,OBPM,DBPM,BPM,VORP
0,1978-79,24.0,SEA,NBA,C,15,205,13.6,0.538,0.544,11.3,19.0,15.1,9.2,0.2,0.3,11.3,15.2,,0.4,0.3,0.6,0.149,,-1.0,-0.3,-1.3,0.1
1,Career,,,NBA,,15,205,13.6,0.538,0.544,11.3,19.0,15.1,9.2,0.2,0.3,11.3,15.2,,0.4,0.3,0.6,0.149,,-1.0,-0.3,-1.3,0.1
