,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1946-47,27.0,WSC,BAA,,43.0,,,0.255,0.145,,,,,,-1.0,1.1,0.1,,
1,1948-49,29.0,INJ,BAA,,10.0,,,0.264,0.07,,,,,,-0.4,0.2,-0.2,,
2,Career,,,BAA,,53.0,,,0.257,0.129,,,,,,-1.4,1.3,-0.1,,
3,,,,,,,,,,,,,,,,,,,,
4,1 season,,WSC,BAA,,43.0,,,0.255,0.145,,,,,,-1.0,1.1,0.1,,
5,1 season,,INJ,BAA,,10.0,,,0.264,0.07,,,,,,-0.4,0.2,-0.2,,
