,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1996-97,21.0,MIL,NBA,SG,82.0,2532.0,14.6,0.541,0.328,0.274,4.7,11.0,7.9,13.9,1.6,0.3,12.8,21.4,,3.3,1.5,4.9,0.092,,0.8,-0.9,-0.1,1.2
1,1997-98,22.0,MIL,NBA,SG,82.0,3287.0,16.2,0.539,0.28,0.297,4.7,10.4,7.5,19.3,1.8,0.3,15.0,24.3,,4.7,2.3,7.0,0.102,,1.9,-0.9,1.0,2.5
2,1998-99,23.0,MIL,NBA,SG,50.0,1719.0,18.9,0.564,0.309,0.29,4.1,10.7,7.4,18.8,1.7,0.3,13.9,24.5,,4.2,1.1,5.2,0.146,,3.5,-1.0,2.4,1.9
3,1999-00,24.0,MIL,NBA,SG,82.0,3070.0,20.6,0.57,0.288,0.282,3.2,10.5,6.8,17.0,1.9,0.5,10.3,25.6,,9.0,1.0,10.1,0.157,,4.7,-1.1,3.6,4.3
4,2000-01,25.0,MIL,NBA,SG,82.0,3129.0,22.9,0.61,0.357,0.299,3.7,11.8,7.8,20.4,2.1,0.5,12.1,24.4,,11.5,2.2,13.7,0.211,,5.7,-0.3,5.5,5.9
5,2001-02,26.0,MIL,NBA,SG,69.0,2525.0,21.6,0.598,0.46,0.213,3.9,10.1,7.1,19.4,1.9,0.5,11.2,26.2,,7.6,1.3,8.9,0.169,,6.0,-1.1,4.9,4.4
6,2002-03,27.0,TOT,NBA,SG,76.0,2880.0,21.3,0.565,0.391,0.253,3.8,11.8,7.8,21.6,1.9,0.4,11.6,27.8,,7.6,1.5,9.1,0.152,,4.7,-1.0,3.6,4.1
7,2002-03,27.0,MIL,NBA,SG,47.0,1683.0,19.9,0.564,0.387,0.243,3.1,12.1,7.6,17.5,1.8,0.5,11.6,27.8,,3.8,0.5,4.3,0.123,,3.4,-1.9,1.6,1.5
8,2002-03,27.0,SEA,NBA,SG,29.0,1197.0,23.3,0.567,0.396,0.268,4.7,11.4,8.0,27.3,2.1,0.2,11.5,27.7,,3.8,1.0,4.8,0.193,,6.4,0.2,6.6,2.6
9,2003-04,28.0,SEA,NBA,SG,56.0,2152.0,21.7,0.566,0.372,0.266,3.8,11.8,7.8,23.3,1.8,0.4,12.1,27.8,,6.5,0.4,6.9,0.153,,5.5,-1.5,4.0,3.2
10,2004-05,29.0,SEA,NBA,SG,78.0,3064.0,20.9,0.555,0.372,0.286,3.2,10.7,6.9,18.1,1.5,0.1,9.2,28.0,,9.7,1.0,10.7,0.168,,5.3,-1.2,4.1,4.8
11,2005-06,30.0,SEA,NBA,SG,78.0,3022.0,22.2,0.59,0.435,0.239,2.8,10.6,6.6,17.2,1.8,0.4,10.2,27.4,,9.8,-0.3,9.5,0.15,,6.4,-2.0,4.4,4.9
12,2006-07,31.0,SEA,NBA,SG,55.0,2219.0,21.6,0.564,0.384,0.268,3.1,10.4,6.7,19.0,1.9,0.4,10.7,29.5,,5.4,0.9,6.3,0.136,,5.0,-1.3,3.7,3.2
13,2007-08,32.0,BOS,NBA,SG,73.0,2624.0,16.4,0.584,0.458,0.24,3.6,8.3,6.1,14.6,1.3,0.5,10.4,21.6,,5.6,4.1,9.7,0.177,,2.9,0.2,3.0,3.3
14,2008-09,33.0,BOS,NBA,SG,79.0,2876.0,17.3,0.624,0.467,0.239,2.9,8.6,5.9,12.6,1.3,0.4,10.4,20.8,,7.4,3.7,11.1,0.186,,3.7,0.3,4.0,4.3
15,2009-10,34.0,BOS,NBA,SG,80.0,2819.0,15.2,0.601,0.41,0.26,2.0,8.8,5.5,12.3,1.2,0.7,10.6,20.2,,5.1,2.9,7.9,0.135,,1.5,-0.3,1.2,2.3
16,2010-11,35.0,BOS,NBA,SG,80.0,2890.0,16.4,0.615,0.387,0.224,2.3,9.0,5.8,12.7,1.4,0.4,9.8,19.8,,5.8,4.2,10.0,0.166,,2.3,0.6,2.9,3.6
17,2011-12,36.0,BOS,NBA,SG,46.0,1565.0,14.8,0.607,0.475,0.215,1.1,9.2,5.3,11.8,1.7,0.4,11.2,18.6,,2.5,2.2,4.7,0.145,,1.5,0.7,2.2,1.6
18,2012-13,37.0,MIA,NBA,SG,79.0,2035.0,14.7,0.599,0.51,0.243,2.6,10.1,6.6,10.2,1.7,0.6,12.5,19.3,,3.4,1.9,5.4,0.126,,1.1,-0.8,0.3,1.2
19,2013-14,38.0,MIA,NBA,SG,73.0,1936.0,12.8,0.59,0.569,0.214,1.6,11.4,6.7,11.1,1.5,0.4,12.4,16.8,,2.5,1.5,4.1,0.101,,0.5,-0.9,-0.4,0.8
20,Career,,,NBA,,1300.0,46344.0,18.6,0.58,0.392,0.26,3.2,10.3,6.8,16.5,1.7,0.4,11.4,23.8,,111.7,33.4,145.1,0.15,,3.6,-0.7,2.9,57.6
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,7 seasons,,MIL,NBA,,494.0,17945.0,19.3,0.571,0.342,0.273,3.9,10.9,7.4,18.1,1.8,0.4,12.4,24.7,,44.2,9.9,54.1,0.145,,3.8,-1.0,2.8,21.8
23,5 seasons,,BOS,NBA,,358.0,12774.0,16.1,0.606,0.436,0.238,2.5,8.7,5.8,12.9,1.3,0.5,10.4,20.3,,26.4,17.1,43.4,0.163,,2.4,0.3,2.7,15.2
24,5 seasons,,SEA,NBA,,296.0,11654.0,21.8,0.569,0.393,0.265,3.3,10.9,7.1,19.9,1.8,0.3,10.5,28.0,,35.2,3.0,38.2,0.157,,5.7,-1.3,4.3,18.6
25,2 seasons,,MIA,NBA,,152.0,3971.0,13.8,0.595,0.537,0.229,2.1,10.7,6.6,10.6,1.6,0.5,12.5,18.1,,6.0,3.4,9.4,0.114,,0.8,-0.8,0.0,2.0
