,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1971-72,22.0,DNR,ABA,SF,68.0,1047.0,12.8,0.445,0.008,0.225,10.2,15.4,12.7,8.3,,,11.6,23.7,,-1.1,1.5,0.4,0.019,,,,,
1,1972-73,23.0,DNR,ABA,SF,77.0,1959.0,14.8,0.517,0.004,0.316,9.2,11.7,10.4,7.3,,,10.7,20.2,,1.6,2.7,4.3,0.105,,,,,
2,1973-74,24.0,TOT,ABA,PF,74.0,1599.0,14.0,0.494,0.002,0.274,10.3,13.8,12.0,10.2,1.4,0.2,13.0,18.8,,2.0,1.4,3.4,0.101,,0.4,-1.0,-0.6,0.6
3,1973-74,24.0,DNR,ABA,PF,35.0,645.0,11.6,0.494,0.004,0.262,8.7,11.7,10.2,9.6,0.9,0.2,15.4,18.7,,0.4,0.4,0.8,0.062,,-1.1,-1.0,-2.1,0.0
4,1973-74,24.0,CAR,ABA,PF,39.0,954.0,15.6,0.494,0.0,0.283,11.3,15.3,13.3,10.6,1.7,0.3,11.4,18.8,,1.6,1.0,2.5,0.127,,1.5,-1.0,0.4,0.6
5,1974-75,25.0,KEN,ABA,SF,83.0,1370.0,9.8,0.491,0.002,0.351,6.8,11.1,8.9,9.8,0.9,0.2,15.6,18.4,,0.5,1.9,2.4,0.084,,-2.7,-0.2,-2.9,-0.3
6,1975-76,26.0,TOT,ABA,SF,72.0,1559.0,10.2,0.459,0.0,0.221,6.5,8.3,7.3,10.6,1.0,0.3,12.8,19.0,,0.3,0.8,1.2,0.035,,-1.8,-1.3,-3.1,-0.4
7,1975-76,26.0,KEN,ABA,SF,40.0,1003.0,11.6,0.492,0.0,0.294,7.2,8.0,7.6,10.4,0.9,0.3,13.5,19.1,,0.8,0.7,1.5,0.072,,-0.8,-1.1,-1.9,0.0
8,1975-76,26.0,VIR,ABA,SF,32.0,556.0,7.6,0.399,0.0,0.102,5.2,8.8,6.9,10.9,1.2,0.2,11.5,18.8,,-0.5,0.1,-0.4,-0.031,,-3.5,-1.8,-5.3,-0.5
9,1976-77,27.0,LAL,NBA,SF,28.0,209.0,6.0,0.369,,0.079,4.5,7.6,6.1,11.4,0.9,0.5,,,,-0.3,0.1,-0.2,-0.051,,-5.1,-1.2,-6.3,-0.3
10,Career,,,TOT,,402.0,7743.0,12.3,0.481,0.003,0.273,8.4,11.7,10.1,9.2,1.1,0.2,12.5,19.8,,3.0,8.4,11.4,0.071,,-1.5,-0.9,-2.3,-0.4
11,,,,ABA,,374.0,7534.0,12.5,0.484,0.003,0.278,8.6,11.8,10.2,9.2,1.1,0.2,12.5,19.8,,3.3,8.3,11.6,0.074,,-1.3,-0.9,-2.1,-0.2
12,,,,NBA,,28.0,209.0,6.0,0.369,,0.079,4.5,7.6,6.1,11.4,0.9,0.5,,,,-0.3,0.1,-0.2,-0.051,,-5.1,-1.2,-6.3,-0.3
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3 seasons,,DNR,ABA,,180.0,3651.0,13.7,0.489,0.005,0.277,9.4,12.7,11.0,8.0,0.9,0.2,11.7,21.0,,0.9,4.6,5.5,0.073,,-1.1,-1.0,-2.1,0.0
15,2 seasons,,KEN,ABA,,123.0,2373.0,10.5,0.491,0.001,0.325,6.9,9.8,8.4,10.0,0.9,0.2,14.7,18.7,,1.3,2.6,3.9,0.079,,-1.9,-0.5,-2.5,-0.3
16,1 season,,CAR,ABA,,39.0,954.0,15.6,0.494,0.0,0.283,11.3,15.3,13.3,10.6,1.7,0.3,11.4,18.8,,1.6,1.0,2.5,0.127,,1.5,-1.0,0.4,0.6
17,1 season,,VIR,ABA,,32.0,556.0,7.6,0.399,0.0,0.102,5.2,8.8,6.9,10.9,1.2,0.2,11.5,18.8,,-0.5,0.1,-0.4,-0.031,,-3.5,-1.8,-5.3,-0.5
18,1 season,,LAL,NBA,,28.0,209.0,6.0,0.369,,0.079,4.5,7.6,6.1,11.4,0.9,0.5,,,,-0.3,0.1,-0.2,-0.051,,-5.1,-1.2,-6.3,-0.3
