,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1980-81,22.0,GSW,NBA,C,45.0,580.0,10.9,0.531,0.0,0.13,9.8,22.1,15.9,4.8,0.7,1.4,15.3,13.8,,0.5,0.4,0.9,0.075,,-2.2,-0.6,-2.9,-0.1
1,1981-82,23.0,GSW,NBA,C,82.0,1260.0,11.2,0.498,0.0,0.292,11.6,20.1,15.8,2.0,1.4,1.3,15.1,17.8,,0.4,1.4,1.8,0.068,,-3.5,-1.0,-4.6,-0.8
2,1982-83,24.0,TOT,NBA,C,76.0,1048.0,10.1,0.505,0.009,0.301,9.2,18.4,13.7,3.3,0.6,1.4,17.2,18.2,,-0.1,0.8,0.7,0.034,,-3.8,-1.6,-5.4,-0.9
3,1982-83,24.0,GSW,NBA,C,50.0,743.0,9.1,0.504,0.008,0.265,7.9,18.4,13.0,2.8,0.5,1.6,18.0,17.6,,-0.2,0.4,0.2,0.016,,-4.2,-1.8,-6.0,-0.8
4,1982-83,24.0,ATL,NBA,C,26.0,305.0,12.4,0.506,0.01,0.385,12.2,18.4,15.3,4.3,0.8,0.9,15.3,19.6,,0.1,0.4,0.5,0.077,,-2.6,-1.2,-3.8,-0.1
5,1983-84,25.0,ATL,NBA,C,68.0,785.0,9.0,0.514,0.0,0.323,9.6,16.8,13.2,5.3,1.2,1.7,18.8,15.5,,0.0,0.9,0.9,0.056,,-4.4,0.0,-4.4,-0.5
6,1984-85,26.0,ATL,NBA,C,69.0,814.0,7.5,0.439,0.0,0.354,10.4,19.5,15.0,4.0,1.1,1.5,18.7,13.8,,-0.6,1.0,0.4,0.024,,-4.3,0.1,-4.1,-0.5
7,Career,,,NBA,,340.0,4487.0,9.8,0.497,0.002,0.288,10.2,19.3,14.7,3.6,1.0,1.4,16.8,16.3,,0.1,4.6,4.7,0.051,,-3.7,-0.7,-4.4,-2.8
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3 seasons,,GSW,NBA,,177.0,2583.0,10.5,0.506,0.002,0.252,10.1,20.1,15.0,2.8,1.0,1.4,16.0,16.8,,0.7,2.3,2.9,0.054,,-3.4,-1.2,-4.6,-1.7
10,3 seasons,,ATL,NBA,,163.0,1904.0,8.9,0.483,0.002,0.348,10.4,18.2,14.3,4.6,1.1,1.5,18.0,15.5,,-0.6,2.4,1.8,0.045,,-4.1,-0.1,-4.2,-1.1
