,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1961-62,24.0,LAL,NBA,C,37,263,4.1,0.314,0.21,,,,,,-0.8,0.3,-0.5,-0.085,
1,Career,,,NBA,,37,263,4.1,0.314,0.21,,,,,,-0.8,0.3,-0.5,-0.085,
