,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1998-99,22.0,WAS,NBA,PF,20.0,191.0,9.4,0.517,0.0,1.094,13.7,21.9,17.7,0.8,0.8,4.3,25.2,15.3,,-0.1,0.2,0.2,0.039,,-5.3,-0.8,-6.1,-0.2
1,1999-00,23.0,WAS,NBA,C,80.0,1537.0,15.7,0.524,0.0,0.469,15.0,26.6,20.7,1.6,1.0,3.9,14.8,18.4,,1.3,1.9,3.2,0.101,,-1.6,-1.1,-2.7,-0.3
2,2000-01,24.0,WAS,NBA,C,68.0,1609.0,14.7,0.535,0.002,0.765,12.7,25.4,18.9,2.1,1.0,4.9,20.0,18.9,,0.5,1.6,2.1,0.061,,-2.4,-0.9,-3.3,-0.5
3,2001-02,25.0,WAS,NBA,C,71.0,1346.0,14.9,0.552,0.0,0.552,13.6,24.9,19.2,2.0,1.0,4.1,15.8,14.1,,1.5,1.8,3.3,0.118,,-1.3,-0.3,-1.5,0.2
4,2002-03,26.0,WAS,NBA,C,16.0,230.0,14.8,0.523,0.0,0.472,19.0,18.6,18.8,1.4,0.2,3.9,12.3,15.0,,0.4,0.2,0.6,0.134,,-1.8,-2.4,-4.2,-0.1
5,2003-04,27.0,TOT,NBA,C,62.0,865.0,11.8,0.532,0.0,0.663,12.7,21.7,17.2,1.3,1.5,4.4,21.2,16.3,,0.1,1.0,1.2,0.064,,-4.5,-0.2,-4.7,-0.6
6,2003-04,27.0,WAS,NBA,C,1.0,4.0,-13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,50.0,22.1,,-0.1,0.0,0.0,-0.57,,-21.2,0.3,-21.0,0.0
7,2003-04,27.0,PHO,NBA,C,61.0,861.0,11.9,0.534,0.0,0.667,12.8,21.8,17.3,1.3,1.5,4.3,21.0,16.2,,0.2,1.0,1.2,0.067,,-4.5,-0.2,-4.6,-0.6
8,2004-05,28.0,CHA,NBA,C,17.0,135.0,6.8,0.432,0.0,1.29,8.8,20.6,14.4,1.2,0.8,6.7,18.5,19.6,,-0.3,0.2,-0.1,-0.046,,-8.7,0.2,-8.5,-0.2
9,Career,,,NBA,,334.0,5913.0,14.2,0.531,0.001,0.626,13.7,24.6,19.1,1.7,1.1,4.4,17.7,17.0,,3.5,6.9,10.4,0.085,,-2.5,-0.7,-3.2,-1.8
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6 seasons,,WAS,NBA,,256.0,4917.0,14.8,0.534,0.001,0.603,14.0,25.2,19.5,1.8,1.0,4.3,17.2,17.1,,3.6,5.7,9.4,0.091,,-1.9,-0.9,-2.8,-1.0
12,1 season,,PHO,NBA,,61.0,861.0,11.9,0.534,0.0,0.667,12.8,21.8,17.3,1.3,1.5,4.3,21.0,16.2,,0.2,1.0,1.2,0.067,,-4.5,-0.2,-4.6,-0.6
13,1 season,,CHA,NBA,,17.0,135.0,6.8,0.432,0.0,1.29,8.8,20.6,14.4,1.2,0.8,6.7,18.5,19.6,,-0.3,0.2,-0.1,-0.046,,-8.7,0.2,-8.5,-0.2
