,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2016-17,19.0,PHO,NBA,PF,43.0,574.0,5.3,0.44,0.627,0.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,,-0.7,0.3,-0.3,-0.029,,-4.3,-0.7,-5.1,-0.4
1,2017-18,20.0,PHO,NBA,PF,82.0,2069.0,7.1,0.524,0.665,0.105,2.0,16.8,9.3,8.9,0.5,2.1,18.1,12.7,,-0.7,0.8,0.1,0.001,,-2.9,-0.8,-3.7,-0.9
2,2018-19,21.0,PHO,NBA,PF,46.0,826.0,9.5,0.521,0.513,0.274,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,,0.0,0.4,0.5,0.027,,-3.4,-0.8,-4.1,-0.5
3,2019-20,22.0,TOT,NBA,"C,PF",16.0,286.0,10.9,0.545,0.467,0.152,5.9,21.1,13.5,14.4,0.7,2.8,17.6,17.7,,0.0,0.3,0.3,0.052,,-3.1,0.2,-2.9,-0.1
4,2019-20,22.0,MIL,NBA,C,7.0,91.0,8.4,0.582,0.429,0.143,0.0,20.5,10.9,12.5,0.0,4.8,18.3,12.4,,0.0,0.2,0.2,0.105,,-4.4,3.2,-1.2,0.0
5,2019-20,22.0,GSW,NBA,PF,9.0,195.0,12.1,0.534,0.479,0.155,8.6,21.3,14.7,15.2,1.0,1.8,17.4,20.1,,0.0,0.1,0.1,0.027,,-2.5,-1.2,-3.7,-0.1
6,Career,,,NBA,,187.0,3755.0,7.6,0.512,0.607,0.139,3.2,17.7,10.4,8.9,0.7,2.3,16.9,13.5,,-1.3,1.8,0.5,0.006,,-3.3,-0.7,-3.9,-1.9
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3 seasons,,PHO,NBA,,171.0,3469.0,7.4,0.508,0.622,0.138,3.0,17.5,10.1,8.4,0.7,2.3,16.9,13.1,,-1.3,1.5,0.2,0.002,,-3.3,-0.8,-4.0,-1.8
9,1 season,,GSW,NBA,,9.0,195.0,12.1,0.534,0.479,0.155,8.6,21.3,14.7,15.2,1.0,1.8,17.4,20.1,,0.0,0.1,0.1,0.027,,-2.5,-1.2,-3.7,-0.1
10,1 season,,MIL,NBA,,7.0,91.0,8.4,0.582,0.429,0.143,0.0,20.5,10.9,12.5,0.0,4.8,18.3,12.4,,0.0,0.2,0.2,0.105,,-4.4,3.2,-1.2,0.0
