,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,28.0,KEN,ABA,C,11,90,1.7,0.316,0.0,0.429,,,14.0,1.6,15.3,16.5,,-0.3,0.1,-0.2,-0.081,
1,Career,,,ABA,,11,90,1.7,0.316,0.0,0.429,,,14.0,1.6,15.3,16.5,,-0.3,0.1,-0.2,-0.081,
