,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1961-62,24.0,CIN,NBA,PF,63,728,14.6,0.489,0.323,,,,,,0.9,0.4,1.2,0.082,
1,1962-63,25.0,CIN,NBA,PF,2,12,-2.8,0.17,0.4,,,,,,-0.1,0.0,-0.1,-0.329,
2,Career,,,NBA,,65,740,14.3,0.484,0.324,,,,,,0.8,0.4,1.2,0.075,
