,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1954-55,25.0,PHW,NBA,SG,48.0,1387.0,11.1,0.417,0.392,,,,,,0.2,1.4,1.5,0.053,
1,1955-56,26.0,PHW,NBA,PG,72.0,1444.0,12.8,0.521,0.525,,,,,,2.3,1.2,3.5,0.117,
2,1956-57,27.0,PHW,NBA,PG,71.0,1147.0,13.6,0.466,0.338,,,,,,1.3,0.8,2.1,0.089,
3,1957-58,28.0,PHW,NBA,PG,67.0,1048.0,10.9,0.412,0.338,,,,,,0.1,1.2,1.4,0.063,
4,1958-59,29.0,TOT,NBA,PG,57.0,694.0,14.6,0.506,0.493,,,,,,1.4,0.8,2.2,0.152,
5,1958-59,29.0,PHW,NBA,PG,23.0,284.0,15.0,0.531,0.44,,,,,,0.6,0.4,1.0,0.168,
6,1958-59,29.0,SYR,NBA,PG,34.0,410.0,14.4,0.494,0.521,,,,,,0.7,0.5,1.2,0.141,
7,Career,,,NBA,,315.0,5720.0,12.4,0.459,0.408,,,,,,5.3,5.5,10.8,0.09,
8,,,,,,,,,,,,,,,,,,,,
9,5 seasons,,PHW,NBA,,281.0,5310.0,12.2,0.455,0.396,,,,,,4.5,5.0,9.6,0.086,
10,1 season,,SYR,NBA,,34.0,410.0,14.4,0.494,0.521,,,,,,0.7,0.5,1.2,0.141,
