,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1968-69,24.0,OAK,ABA,SF,70,1067,7.0,0.497,0.0,0.175,,,8.1,5.8,18.0,13.0,,0.6,0.8,1.3,0.06,
1,Career,,,ABA,,70,1067,7.0,0.497,0.0,0.175,,,8.1,5.8,18.0,13.0,,0.6,0.8,1.3,0.06,
