,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,27.0,TOT,NBA,,59.0,,,0.405,0.342,,,,,,1.1,1.2,2.3,,
1,1949-50,27.0,TRI,NBA,,26.0,,,0.4,0.397,,,,,,0.3,0.4,0.6,,
2,1949-50,27.0,BLB,NBA,,33.0,,,0.407,0.314,,,,,,0.9,0.8,1.7,,
3,Career,,,NBA,,59.0,,,0.405,0.342,,,,,,1.1,1.2,2.3,,
4,,,,,,,,,,,,,,,,,,,,
5,1 season,,BLB,NBA,,33.0,,,0.407,0.314,,,,,,0.9,0.8,1.7,,
6,1 season,,TRI,NBA,,26.0,,,0.4,0.397,,,,,,0.3,0.4,0.6,,
