,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1998-99,23.0,DEN,NBA,C,28.0,409.0,11.3,0.483,0.013,0.463,9.9,17.5,13.6,4.0,1.3,5.4,17.9,13.0,,0.1,0.2,0.2,0.029,,-3.0,0.0,-3.0,-0.1
1,1999-00,24.0,DEN,NBA,C,81.0,1850.0,15.9,0.573,0.015,0.333,9.5,20.4,14.9,6.2,1.2,4.2,17.1,17.2,,2.0,2.2,4.2,0.109,,-1.0,0.8,-0.2,0.8
2,2000-01,25.0,TOT,NBA,PF,81.0,1720.0,15.6,0.512,0.002,0.462,8.6,19.6,14.0,6.8,1.0,6.3,12.6,18.6,,1.5,2.2,3.7,0.104,,-2.1,1.0,-1.1,0.4
3,2000-01,25.0,DEN,NBA,PF,35.0,752.0,11.0,0.463,0.0,0.528,8.3,18.7,13.4,7.0,1.1,4.0,16.4,17.4,,-0.2,0.7,0.5,0.031,,-3.8,0.0,-3.7,-0.3
4,2000-01,25.0,TOR,NBA,PF,46.0,968.0,19.2,0.544,0.003,0.422,8.9,20.3,14.4,6.6,0.9,8.0,10.0,19.5,,1.7,1.6,3.2,0.161,,-0.7,1.7,1.0,0.7
5,2001-02,26.0,TOR,NBA,C,81.0,2185.0,16.7,0.522,0.006,0.297,9.3,22.9,15.8,7.1,1.4,4.2,13.8,21.2,,1.7,3.6,5.3,0.116,,-1.3,0.6,-0.7,0.7
6,2002-03,27.0,SAC,NBA,C,80.0,1780.0,13.9,0.528,0.009,0.284,8.8,17.9,13.6,6.5,1.1,5.6,15.6,14.9,,1.3,3.4,4.7,0.127,,-2.3,2.1,-0.2,0.8
7,2003-04,28.0,UTA,NBA,PF,2.0,27.0,8.8,0.333,0.0,0.0,4.5,28.0,16.1,6.1,2.1,0.0,0.0,10.3,,0.0,0.0,0.0,0.058,,-2.1,1.2,-0.9,0.0
8,Career,,,NBA,,353.0,7971.0,15.4,0.531,0.008,0.344,9.1,20.2,14.6,6.6,1.2,5.0,14.8,17.8,,6.6,11.7,18.2,0.11,,-1.7,1.0,-0.7,2.6
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3 seasons,,DEN,NBA,,144.0,3011.0,14.0,0.535,0.011,0.394,9.2,19.6,14.3,6.1,1.2,4.3,17.0,16.7,,1.9,3.1,5.0,0.079,,-2.0,0.5,-1.5,0.4
11,2 seasons,,TOR,NBA,,127.0,3153.0,17.5,0.529,0.005,0.333,9.1,22.1,15.4,7.0,1.3,5.3,12.7,20.7,,3.4,5.2,8.6,0.13,,-1.1,0.9,-0.2,1.4
12,1 season,,SAC,NBA,,80.0,1780.0,13.9,0.528,0.009,0.284,8.8,17.9,13.6,6.5,1.1,5.6,15.6,14.9,,1.3,3.4,4.7,0.127,,-2.3,2.1,-0.2,0.8
13,1 season,,UTA,NBA,,2.0,27.0,8.8,0.333,0.0,0.0,4.5,28.0,16.1,6.1,2.1,0.0,0.0,10.3,,0.0,0.0,0.0,0.058,,-2.1,1.2,-0.9,0.0
