,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1969-70,22.0,NYA,ABA,PG,53,602,4.1,0.433,0.023,0.805,,,3.1,20.3,28.5,10.3,,-0.1,0.5,0.4,0.032,
1,Career,,,ABA,,53,602,4.1,0.433,0.023,0.805,,,3.1,20.3,28.5,10.3,,-0.1,0.5,0.4,0.032,
