,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1990-91,23.0,HOU,NBA,SG,37.0,202.0,12.2,0.452,0.168,0.239,4.8,11.0,7.9,20.8,1.4,0.3,13.8,29.5,,-0.1,0.2,0.1,0.026,,-2.7,-1.0,-3.6,-0.1
1,1991-92,24.0,HOU,NBA,SG,48.0,378.0,12.6,0.471,0.147,0.141,6.6,6.0,6.3,14.2,2.3,0.0,10.6,26.1,,-0.1,0.3,0.2,0.029,,-2.3,-1.1,-3.4,-0.1
2,1993-94,26.0,TOT,NBA,SG,5.0,14.0,-8.5,0.12,0.0,0.429,0.0,31.1,15.4,8.9,0.0,0.0,10.7,28.4,,-0.1,0.0,-0.1,-0.403,,-16.3,-6.2,-22.4,-0.1
3,1993-94,26.0,UTA,NBA,SG,1.0,4.0,-2.2,0.205,0.0,0.5,0.0,28.5,14.4,0.0,0.0,0.0,0.0,27.0,,0.0,0.0,0.0,-0.218,,-10.9,-5.3,-16.2,0.0
4,1993-94,26.0,NJN,NBA,SG,4.0,10.0,-11.1,0.085,0.0,0.4,0.0,32.2,15.8,12.5,0.0,0.0,14.5,29.0,,-0.1,0.0,-0.1,-0.478,,-18.4,-6.5,-24.9,-0.1
5,Career,,,NBA,,90.0,594.0,12.0,0.455,0.151,0.183,5.9,8.3,7.1,16.3,1.9,0.1,11.8,27.3,,-0.3,0.5,0.2,0.018,,-2.8,-1.2,-3.9,-0.3
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,HOU,NBA,,85.0,580.0,12.5,0.464,0.155,0.178,6.0,7.8,6.9,16.5,2.0,0.1,11.8,27.2,,-0.2,0.5,0.3,0.028,,-2.4,-1.1,-3.5,-0.2
8,1 season,,NJN,NBA,,4.0,10.0,-11.1,0.085,0.0,0.4,0.0,32.2,15.8,12.5,0.0,0.0,14.5,29.0,,-0.1,0.0,-0.1,-0.478,,-18.4,-6.5,-24.9,-0.1
9,1 season,,UTA,NBA,,1.0,4.0,-2.2,0.205,0.0,0.5,0.0,28.5,14.4,0.0,0.0,0.0,0.0,27.0,,0.0,0.0,0.0,-0.218,,-10.9,-5.3,-16.2,0.0
