,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,24.0,MNL,NBA,PG,67.0,,,0.395,0.308,,,,,,0.9,2.6,3.5,,
1,1950-51,25.0,MNL,NBA,PG,68.0,,,0.408,0.282,,,,,,1.1,3.1,4.2,,
2,1951-52,26.0,MNL,NBA,PG,66.0,2480.0,10.9,0.43,0.301,,,,,,1.8,4.5,6.3,0.121,
3,1952-53,27.0,MNL,NBA,PG,70.0,2556.0,13.5,0.489,0.453,,,,,,4.9,3.2,8.2,0.153,
4,1953-54,28.0,MNL,NBA,PG,69.0,2472.0,12.1,0.449,0.372,,,,,,2.9,3.2,6.1,0.118,
5,1954-55,29.0,MNL,NBA,PG,72.0,2784.0,14.4,0.453,0.391,,,,,,3.0,3.2,6.2,0.107,
6,1955-56,30.0,MNL,NBA,PG,72.0,2838.0,13.3,0.457,0.458,,,,,,2.9,1.8,4.7,0.079,
7,1956-57,31.0,TOT,NBA,PG,66.0,2401.0,10.6,0.415,0.395,,,,,,0.5,1.9,2.4,0.047,
8,1956-57,31.0,NYK,NBA,PG,13.0,426.0,10.1,0.461,0.552,,,,,,0.4,0.2,0.6,0.072,
9,1956-57,31.0,STL,NBA,PG,53.0,1975.0,10.7,0.408,0.372,,,,,,0.1,1.7,1.7,0.042,
10,1957-58,32.0,STL,NBA,PG,60.0,2098.0,9.3,0.406,0.359,,,,,,-0.2,1.6,1.4,0.032,
11,1958-59,33.0,STL,NBA,PG,71.0,2504.0,9.3,0.42,0.36,,,,,,0.4,2.0,2.4,0.046,
12,1959-60,34.0,STL,NBA,PG,64.0,1756.0,9.7,0.44,0.405,,,,,,0.8,1.4,2.2,0.06,
13,Career,,,NBA,,745.0,21889.0,11.6,0.436,0.377,,,,,,19.0,28.4,47.5,0.087,
14,,,,,,,,,,,,,,,,,,,,
15,7 seasons,,MNL,NBA,,484.0,13130.0,12.9,0.446,0.377,,,,,,17.5,21.6,39.1,0.115,
16,4 seasons,,STL,NBA,,248.0,8333.0,9.7,0.416,0.37,,,,,,1.1,6.6,7.7,0.044,
17,1 season,,NYK,NBA,,13.0,426.0,10.1,0.461,0.552,,,,,,0.4,0.2,0.6,0.072,
