,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,,ANA,ABA,C,38,857,11.9,0.464,0.007,0.354,,,13.7,3.8,10.5,15.2,,0.3,0.3,0.6,0.033,
1,Career,,,ABA,,38,857,11.9,0.464,0.007,0.354,,,13.7,3.8,10.5,15.2,,0.3,0.3,0.6,0.033,
