,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 16,OWS,DWS,WS,WS/48,Unnamed: 21,OBPM,DBPM,BPM,VORP
0,1974-75,24.0,POR,NBA,SG,43,453,11.2,0.508,0.286,1.9,4.6,3.4,23.7,1.6,0.1,,0.2,0.2,0.5,0.05,,-1.6,-0.7,-2.3,0.0
1,1975-76,25.0,POR,NBA,PG,52,614,13.1,0.546,0.337,2.6,7.6,5.2,19.2,1.5,0.2,,0.7,0.4,1.1,0.086,,-1.0,-0.4,-1.4,0.1
2,Career,,,NBA,,95,1067,12.3,0.532,0.318,2.3,6.4,4.4,21.1,1.5,0.1,,0.9,0.6,1.6,0.071,,-1.3,-0.5,-1.8,0.1
